feature_id	YEAST-CENPK-LOWGROWTH
MET:FEATURE:positive:562.4251:133.64	5004602.43913696
MET:FEATURE:positive:636.4744:133.99	405801.541438366
MET:FEATURE:positive:647.2317:133.64	800026.328468248
MET:FEATURE:positive:761.6585:133.64	598586.71389369
MET:FEATURE:positive:785.5019:133.82	425690.263087136
MET:FEATURE:positive:795.2423:133.64	550254.550558901
MET:FEATURE:positive:805.4785:133.64	1233902.54272405
MET:FEATURE:positive:807.9316:132.38	3724817.332019
MET:FEATURE:positive:808.2664:132.38	5303160.1427247
MET:FEATURE:positive:815.4346:133.64	1478356.45758741
MET:FEATURE:positive:856.9655:132.98	2168199.49680526
MET:FEATURE:positive:575.5006:133.82	8536068.08226222
MET:FEATURE:positive:586.4386:133.82	2026617.11820635
MET:FEATURE:positive:757.4821:133.64	2277010.21696155
MET:FEATURE:positive:759.2339:132.15	8665314.06131535
MET:FEATURE:positive:793.2560:133.64	4277288.47914736
MET:FEATURE:positive:794.2593:133.64	2010682.06552656
MET:FEATURE:positive:804.4749:133.82	2906934.29190808
MET:FEATURE:positive:842.6234:133.82	1997102.12375343
MET:FEATURE:positive:563.4290:133.82	2166412.08046024
MET:FEATURE:positive:659.5297:133.82	3071351.81704683
MET:FEATURE:positive:760.3672:133.64	1450757.51842448
MET:FEATURE:positive:793.9245:133.82	4499766.36449115
MET:FEATURE:positive:814.4313:133.64	3315741.09007715
MET:FEATURE:positive:824.5279:129.27	50846252.8804791
MET:FEATURE:positive:829.4832:129.06	17515103.341095
MET:FEATURE:positive:717.5253:130.85	195733222.513342
MET:FEATURE:positive:760.5120:133.64	240125211.433319
MET:FEATURE:positive:762.5184:133.64	29345811.3914865
MET:FEATURE:positive:779.5844:134.43	2953748.8648749
MET:FEATURE:positive:793.5901:133.64	5762286.31784026
MET:FEATURE:positive:799.4641:133.99	3718058.27576933
MET:FEATURE:positive:636.2246:133.99	814813.645362406
MET:FEATURE:positive:683.7548:134.24	1274053.56285733
MET:FEATURE:positive:761.5153:133.64	110595591.604486
MET:FEATURE:positive:763.5212:133.64	5995765.52312257
MET:FEATURE:positive:827.2781:134.89	2765490.66995046
MET:FEATURE:positive:827.6134:134.89	3253339.43588188
MET:FEATURE:positive:842.2877:133.99	2541786.09612985
MET:FEATURE:positive:548.4753:129.06	38005992.5120622
MET:FEATURE:positive:709.2720:135.31	949887.653706027
MET:FEATURE:positive:756.4779:133.39	6833153.51839946
MET:FEATURE:positive:821.5174:135.72	3025355.09120355
MET:FEATURE:positive:735.4999:133.64	23940268.0207817
MET:FEATURE:positive:778.5803:134.89	7874528.59055325
MET:FEATURE:positive:779.2494:134.89	7448437.02545147
MET:FEATURE:positive:782.4936:133.64	27152010.0524643
MET:FEATURE:positive:766.5336:135.31	2208815.66988179
MET:FEATURE:positive:562.4907:135.72	3594785.6919264
MET:FEATURE:positive:661.9941:135.31	950457.130530518
MET:FEATURE:positive:295.2419:136.15	423095.529046846
MET:FEATURE:positive:396.3343:135.90	1171066.33749271
MET:FEATURE:positive:786.7164:135.90	1173181.38583222
MET:FEATURE:positive:786.7506:136.32	1683852.22484687
MET:FEATURE:positive:790.6145:135.72	1744507.54397321
MET:FEATURE:positive:395.3306:135.72	4076669.97149834
MET:FEATURE:positive:758.5686:125.40	1278638496.72143
MET:FEATURE:positive:778.9149:134.89	11947158.5174567
MET:FEATURE:positive:813.6065:136.15	2149075.39482384
MET:FEATURE:positive:495.4406:128.69	12953027.411226
MET:FEATURE:positive:650.7366:136.74	1107530.12789812
MET:FEATURE:positive:760.6965:136.32	2742807.27006161
MET:FEATURE:positive:796.5047:135.90	5926372.37795396
MET:FEATURE:positive:876.3106:135.90	1807512.99415201
MET:FEATURE:positive:827.9475:135.08	3389983.3121759
MET:FEATURE:positive:310.2389:57.14	174768758.253993
MET:FEATURE:positive:760.7287:136.74	4681814.30046194
MET:FEATURE:positive:839.5457:135.90	2551070.56323504
MET:FEATURE:positive:861.3029:136.32	1184661.94371903
MET:FEATURE:positive:196.6480:136.32	227520.820620474
MET:FEATURE:positive:650.4847:136.56	543604.560935909
MET:FEATURE:positive:846.6258:137.41	1724040.58109806
MET:FEATURE:positive:782.4990:137.16	1248604.83912744
MET:FEATURE:positive:785.0804:136.74	1042427.51901066
MET:FEATURE:positive:810.5898:136.56	2254477.18214705
MET:FEATURE:positive:862.3028:136.74	887272.691288128
MET:FEATURE:positive:190.1438:136.74	1073118.31365857
MET:FEATURE:positive:190.3950:136.74	290235.343985193
MET:FEATURE:positive:487.3809:137.79	289013.297517619
MET:FEATURE:positive:698.5161:136.74	501681.087859488
MET:FEATURE:positive:705.5248:136.74	5420790.72071334
MET:FEATURE:positive:732.5471:136.99	2021706.75187297
MET:FEATURE:positive:764.5954:136.74	3055575.13100914
MET:FEATURE:positive:780.0600:137.16	2417917.31074424
MET:FEATURE:positive:798.5973:137.58	4255855.17383036
MET:FEATURE:positive:812.5265:135.90	12729611.6687465
MET:FEATURE:positive:813.2727:136.15	4737226.9615954
MET:FEATURE:positive:813.5301:135.90	5564654.64388732
MET:FEATURE:positive:504.4078:137.79	903562.743485368
MET:FEATURE:positive:734.5682:136.74	6397658.67324147
MET:FEATURE:positive:735.5714:136.74	2855915.25260928
MET:FEATURE:positive:761.7305:136.74	2496701.90568198
MET:FEATURE:positive:789.6093:136.32	10771008.6866374
MET:FEATURE:positive:639.7297:137.58	665491.320931374
MET:FEATURE:positive:744.5534:135.08	35216239.977744
MET:FEATURE:positive:785.5789:136.99	1177935.7120948
MET:FEATURE:positive:809.5851:136.56	7863310.58967331
MET:FEATURE:positive:812.6031:136.15	4534287.05018535
MET:FEATURE:positive:910.6678:137.41	590594.51829813
MET:FEATURE:positive:645.4491:137.16	1140723.59577159
MET:FEATURE:positive:766.5927:137.16	1000618.62304154
MET:FEATURE:positive:861.6359:136.74	2289226.02176021
MET:FEATURE:positive:381.3423:136.56	2820075.77467204
MET:FEATURE:positive:610.5956:138.58	1983167.86565856
MET:FEATURE:positive:655.6527:138.58	274755.514408295
MET:FEATURE:positive:788.6060:136.32	47235652.4330655
MET:FEATURE:positive:812.9373:136.32	6335441.47977406
MET:FEATURE:positive:372.3671:138.58	197331.796376576
MET:FEATURE:positive:667.4288:137.97	402372.597770785
MET:FEATURE:positive:784.5737:136.99	6019181.48764364
MET:FEATURE:positive:798.9311:137.41	3596887.66761055
MET:FEATURE:positive:799.2648:137.97	1075171.46823276
MET:FEATURE:positive:609.5928:138.58	4727502.03650433
MET:FEATURE:positive:763.5931:136.74	19954553.3041843
MET:FEATURE:positive:847.2959:137.58	2667778.92623786
MET:FEATURE:positive:535.4717:136.15	31926513.5462022
MET:FEATURE:positive:676.2519:138.58	1202516.97091592
MET:FEATURE:positive:808.5814:136.56	16547365.0120078
MET:FEATURE:positive:846.9612:137.58	2811733.66386549
MET:FEATURE:positive:664.9960:139.39	773746.548686013
MET:FEATURE:positive:760.3072:139.39	237276.364582298
MET:FEATURE:positive:797.9276:137.41	7974636.50377658
MET:FEATURE:positive:832.9531:138.97	1558592.25191078
MET:FEATURE:positive:536.4754:135.90	12459833.2573615
MET:FEATURE:positive:611.1844:139.64	202116.29505721
MET:FEATURE:positive:622.3894:139.39	613970.840097453
MET:FEATURE:positive:621.3866:139.64	1651450.63716928
MET:FEATURE:positive:716.5220:130.85	450592813.264419
MET:FEATURE:positive:734.4965:133.64	56580449.5754812
MET:FEATURE:positive:750.5133:140.45	1150692.48934001
MET:FEATURE:positive:782.5657:136.99	40765056.2031358
MET:FEATURE:positive:832.6200:139.21	2921566.78134192
MET:FEATURE:positive:274.0167:140.28	251625.748174508
MET:FEATURE:positive:373.2888:140.71	284861.683114375
MET:FEATURE:positive:654.2396:140.45	873430.597107005
MET:FEATURE:positive:690.7633:141.11	1099290.71384062
MET:FEATURE:positive:736.6441:140.89	232115.90175707
MET:FEATURE:positive:771.4968:140.28	814437.304890888
MET:FEATURE:positive:774.5271:140.03	2321028.28839656
MET:FEATURE:positive:775.5307:140.03	1092052.60052765
MET:FEATURE:positive:783.5692:136.99	20111584.9590351
MET:FEATURE:positive:831.9506:139.21	2794194.61017842
MET:FEATURE:positive:832.2860:139.21	3810698.52217575
MET:FEATURE:positive:111.7673:136.32	453709.192250539
MET:FEATURE:positive:521.4564:129.06	16090425.8770388
MET:FEATURE:positive:662.4758:136.99	3724940.76101693
MET:FEATURE:positive:665.2459:139.64	1204624.4729968
MET:FEATURE:positive:770.4934:140.28	2014979.0109866
MET:FEATURE:positive:795.5008:135.90	12683605.7792036
MET:FEATURE:positive:807.5015:129.06	35968619.5316971
MET:FEATURE:positive:880.9826:139.64	1361438.35433448
MET:FEATURE:positive:561.4871:135.90	10517742.1662267
MET:FEATURE:positive:643.2344:141.11	477637.108545362
MET:FEATURE:positive:653.9896:140.45	741921.623757283
MET:FEATURE:positive:654.4900:140.71	907069.778937366
MET:FEATURE:positive:690.5109:140.45	1155863.703757
MET:FEATURE:positive:702.0203:140.45	772199.503065298
MET:FEATURE:positive:749.5139:140.45	5213734.2769853
MET:FEATURE:positive:787.6030:136.32	171208062.268269
MET:FEATURE:positive:798.2622:137.41	10429842.5262026
MET:FEATURE:positive:819.2618:140.45	987420.366026895
MET:FEATURE:positive:679.7575:141.69	846657.862137541
MET:FEATURE:positive:547.4719:129.06	96525551.7097918
MET:FEATURE:positive:691.0135:140.89	1068328.65887423
MET:FEATURE:positive:701.7696:140.45	1057056.05266983
MET:FEATURE:positive:817.2759:140.45	5428443.77192669
MET:FEATURE:positive:865.9739:140.89	1491060.26668663
MET:FEATURE:positive:866.6429:140.71	1426062.01287101
MET:FEATURE:positive:818.2785:140.71	3174063.97850546
MET:FEATURE:positive:866.3087:140.89	2034648.71940598
MET:FEATURE:positive:534.4878:141.91	3145550.02748317
MET:FEATURE:positive:817.6093:140.71	7345415.84036633
MET:FEATURE:positive:137.3700:143.00	468006.684426528
MET:FEATURE:positive:762.5904:136.74	104048407.615363
MET:FEATURE:positive:604.4599:142.32	1269846.77182481
MET:FEATURE:positive:817.9446:140.71	5986959.49119639
MET:FEATURE:positive:851.9665:142.08	2643690.99836041
MET:FEATURE:positive:837.2915:143.39	4300130.59906066
MET:FEATURE:positive:851.6317:142.50	1313146.28925221
MET:FEATURE:positive:900.3333:142.32	1307886.21713588
MET:FEATURE:positive:550.4024:143.64	887349.541799999
MET:FEATURE:positive:800.6152:142.75	4356062.65428076
MET:FEATURE:positive:851.2979:142.32	2505466.23126601
MET:FEATURE:positive:801.6182:143.00	2363434.62247151
MET:FEATURE:positive:741.5233:144.24	765510.457485398
MET:FEATURE:positive:885.9891:143.82	1669527.62806397
MET:FEATURE:positive:669.0015:144.07	859666.369700811
MET:FEATURE:positive:748.5837:143.82	1142077.59311755
MET:FEATURE:positive:800.5289:143.00	1610918.87308512
MET:FEATURE:positive:870.6460:144.63	1182648.30936638
MET:FEATURE:positive:553.2760:143.39	1234865.18068109
MET:FEATURE:positive:740.5182:144.24	1922820.53489919
MET:FEATURE:positive:694.2665:145.71	1174579.02514059
MET:FEATURE:positive:761.5872:136.74	393597860.124299
MET:FEATURE:positive:381.3511:144.81	793705.315993198
MET:FEATURE:positive:549.4190:143.82	2840860.97980131
MET:FEATURE:positive:748.5121:140.45	13367516.3583575
MET:FEATURE:positive:776.6064:143.64	13410210.3983086
MET:FEATURE:positive:577.5101:143.64	9958901.83400425
MET:FEATURE:positive:657.9932:145.47	594839.42861103
MET:FEATURE:positive:836.6202:143.82	4624893.44541743
MET:FEATURE:positive:871.9811:145.29	424975.612921084
MET:FEATURE:positive:836.9572:143.82	6751929.85212589
MET:FEATURE:positive:837.5379:143.64	5010317.56392295
MET:FEATURE:positive:524.4757:143.00	2525191.46743707
MET:FEATURE:positive:549.3995:143.82	3065931.47460967
MET:FEATURE:positive:719.5409:144.07	27083623.878827
MET:FEATURE:positive:775.6036:143.64	50827040.8209925
MET:FEATURE:positive:871.6465:145.04	1248063.61967382
MET:FEATURE:positive:833.5048:144.46	7997654.53732097
MET:FEATURE:positive:147.3472:145.88	305429.770759061
MET:FEATURE:positive:556.5293:145.88	1736557.55019222
MET:FEATURE:positive:557.5324:145.88	694158.659915597
MET:FEATURE:positive:589.2988:145.88	1370454.96068772
MET:FEATURE:positive:646.7369:146.13	649411.214973086
MET:FEATURE:positive:683.2592:146.13	902845.739386593
MET:FEATURE:positive:786.5996:136.32	339255614.999443
MET:FEATURE:positive:829.5520:143.82	5602830.13896237
MET:FEATURE:positive:865.4367:145.04	1977207.19267975
MET:FEATURE:positive:871.3132:145.47	1596855.3040264
MET:FEATURE:positive:646.9874:146.38	532447.068890013
MET:FEATURE:positive:719.7840:146.55	878159.693065725
MET:FEATURE:positive:774.6001:143.64	103733940.617203
MET:FEATURE:positive:836.5355:143.64	17507464.6109071
MET:FEATURE:positive:919.6763:145.71	779999.142671018
MET:FEATURE:positive:683.7624:146.38	440405.930029268
MET:FEATURE:positive:760.5840:136.74	817687221.939434
MET:FEATURE:positive:811.5233:143.82	23756137.0182336
MET:FEATURE:positive:854.4831:145.71	1703893.13399912
MET:FEATURE:positive:593.3983:146.13	1624684.61646041
MET:FEATURE:positive:744.5533:143.82	44754067.5396531
MET:FEATURE:positive:854.5663:143.64	10537017.5620835
MET:FEATURE:positive:855.9697:146.38	2654190.06806653
MET:FEATURE:positive:856.6396:146.38	3150100.66718337
MET:FEATURE:positive:786.5146:147.79	1259276.49435653
MET:FEATURE:positive:848.4716:144.63	9277749.36618361
MET:FEATURE:positive:552.4969:143.64	6453142.23934218
MET:FEATURE:positive:592.3969:145.88	9475151.67371259
MET:FEATURE:positive:835.5325:143.64	37945514.9475852
MET:FEATURE:positive:863.4363:144.63	8487115.94432979
MET:FEATURE:positive:672.2554:148.21	471106.960038405
MET:FEATURE:positive:800.4763:147.79	4230809.52178997
MET:FEATURE:positive:828.5495:143.82	27749775.4083114
MET:FEATURE:positive:858.5173:144.63	7460020.09016961
MET:FEATURE:positive:864.4401:144.63	3964441.42668363
MET:FEATURE:positive:523.4722:143.00	7472832.3290587
MET:FEATURE:positive:576.5062:143.64	45896593.539083
MET:FEATURE:positive:591.3967:145.88	35885642.4796091
MET:FEATURE:positive:856.3048:146.55	4530377.55661835
MET:FEATURE:positive:592.4447:147.62	1032827.88156557
MET:FEATURE:positive:788.5431:147.41	4209693.94050597
MET:FEATURE:positive:591.4420:147.79	2263481.7348939
MET:FEATURE:positive:663.3369:148.21	1425137.86319329
MET:FEATURE:positive:707.5006:148.60	1573566.23992834
MET:FEATURE:positive:720.0345:147.62	494104.769997784
MET:FEATURE:positive:736.3675:148.21	927251.182306693
MET:FEATURE:positive:754.5410:148.21	2653100.00640628
MET:FEATURE:positive:847.4678:144.63	20089726.2961213
MET:FEATURE:positive:853.4803:145.47	6000509.23811763
MET:FEATURE:positive:873.4859:144.81	6265032.93545683
MET:FEATURE:positive:165.8613:148.60	182942.816742498
MET:FEATURE:positive:853.5613:143.64	27057846.7661518
MET:FEATURE:positive:857.5139:144.24	15324117.443279
MET:FEATURE:positive:695.4988:148.60	3162414.50652604
MET:FEATURE:positive:701.4103:148.77	1250729.99427467
MET:FEATURE:positive:739.5568:148.21	7436491.91377621
MET:FEATURE:positive:752.5341:148.21	20831557.5998229
MET:FEATURE:positive:785.5119:147.79	6077197.96979044
MET:FEATURE:positive:806.4911:147.79	1745391.80652459
MET:FEATURE:positive:682.4867:148.60	9305004.42108365
MET:FEATURE:positive:685.4355:148.77	4501376.90707488
MET:FEATURE:positive:710.5180:148.77	10346491.8983658
MET:FEATURE:positive:720.5101:148.77	3036962.20292694
MET:FEATURE:positive:723.5305:148.60	13288362.4429564
MET:FEATURE:positive:724.5341:148.60	3302536.50041281
MET:FEATURE:positive:779.5937:148.21	4907794.36240622
MET:FEATURE:positive:852.5590:143.64	54948257.6210194
MET:FEATURE:positive:589.3964:145.88	269860758.444178
MET:FEATURE:positive:708.5110:148.60	81250201.6055259
MET:FEATURE:positive:718.5377:144.07	61166543.7783058
MET:FEATURE:positive:764.5781:148.60	37824250.097176
MET:FEATURE:positive:184.1335:148.60	401764.442157424
MET:FEATURE:positive:587.4643:150.09	1405605.29920886
MET:FEATURE:positive:664.4567:148.21	112089214.793125
MET:FEATURE:positive:665.4600:148.21	26966066.3650963
MET:FEATURE:positive:666.4629:148.21	4241329.2675168
MET:FEATURE:positive:706.4951:148.60	3766394.58904064
MET:FEATURE:positive:709.5144:148.60	40468173.4938839
MET:FEATURE:positive:410.3860:149.84	181344.537364957
MET:FEATURE:positive:722.5268:148.60	27243168.6014458
MET:FEATURE:positive:766.5841:148.21	6214940.83731155
MET:FEATURE:positive:815.6352:150.09	4024299.37198393
MET:FEATURE:positive:753.5386:148.21	11738895.2242307
MET:FEATURE:positive:778.5895:148.21	9237004.41485117
MET:FEATURE:positive:827.5467:143.82	99623659.7242519
MET:FEATURE:positive:553.3900:149.27	3930230.65757386
MET:FEATURE:positive:765.5786:148.60	22796486.5711884
MET:FEATURE:positive:554.3928:150.34	967771.238242257
MET:FEATURE:positive:590.3994:145.88	105517956.856965
MET:FEATURE:positive:788.4643:150.98	766361.568191771
MET:FEATURE:positive:871.5307:151.59	842453.087796772
MET:FEATURE:positive:875.9856:150.34	2310659.8327478
MET:FEATURE:positive:697.7705:150.73	1107801.27448267
MET:FEATURE:positive:734.5496:150.98	536382.502066754
MET:FEATURE:positive:867.5790:151.59	865000.381921991
MET:FEATURE:positive:374.3830:150.34	662287.439038468
MET:FEATURE:positive:762.5993:151.59	1299159.38349542
MET:FEATURE:positive:784.5083:147.79	13952429.9891633
MET:FEATURE:positive:788.7368:151.21	606789.230044776
MET:FEATURE:positive:788.7664:150.98	946527.241610338
MET:FEATURE:positive:816.6372:150.09	1007132.26003072
MET:FEATURE:positive:867.4111:150.98	1639935.05409924
MET:FEATURE:positive:878.4550:151.78	1015331.6459201
MET:FEATURE:positive:791.6254:150.98	3931036.36933026
MET:FEATURE:positive:868.5852:151.95	554413.284362243
MET:FEATURE:positive:879.4531:151.59	863266.394340404
MET:FEATURE:positive:387.3778:150.09	541568.456829285
MET:FEATURE:positive:551.4940:143.64	44251164.7904278
MET:FEATURE:positive:582.5090:151.59	670702.307307302
MET:FEATURE:positive:736.5457:148.21	312928034.954595
MET:FEATURE:positive:738.5529:148.21	44275301.9453801
MET:FEATURE:positive:750.5580:148.21	89601438.5869614
MET:FEATURE:positive:814.6314:150.09	7564893.77027932
MET:FEATURE:positive:819.7260:151.95	1750590.924956
MET:FEATURE:positive:877.4517:151.78	2216245.78171926
MET:FEATURE:positive:590.5223:151.78	1709445.47451882
MET:FEATURE:positive:684.2032:152.18	349651.675409096
MET:FEATURE:positive:875.6518:150.73	2465231.13644867
MET:FEATURE:positive:876.4478:151.95	463735.682356959
MET:FEATURE:positive:376.3922:149.84	2753813.34167553
MET:FEATURE:positive:589.5185:151.78	4632797.53415667
MET:FEATURE:positive:680.4798:148.60	80460656.1471883
MET:FEATURE:positive:737.5491:148.21	163368856.739173
MET:FEATURE:positive:751.5614:148.21	47572154.2942903
MET:FEATURE:positive:810.5975:150.98	10964014.1969083
MET:FEATURE:positive:811.6001:151.21	4991276.58644918
MET:FEATURE:positive:849.5474:151.59	1611269.93038903
MET:FEATURE:positive:861.4833:151.95	5322426.79033274
MET:FEATURE:positive:676.0090:152.80	874531.310187803
MET:FEATURE:positive:790.6222:150.98	20325588.4343002
MET:FEATURE:positive:866.5746:151.59	2755258.61935924
MET:FEATURE:positive:681.4832:148.60	38400681.0941186
MET:FEATURE:positive:686.7643:151.78	1194463.94966095
MET:FEATURE:positive:723.2882:152.18	1036649.20197174
MET:FEATURE:positive:749.0553:153.93	620702.845713041
MET:FEATURE:positive:759.8105:152.61	442005.757730539
MET:FEATURE:positive:832.5018:144.46	31964374.2029533
MET:FEATURE:positive:867.4954:152.36	2761003.20998371
MET:FEATURE:positive:868.4990:152.18	825717.601402408
MET:FEATURE:positive:647.4640:153.19	1025896.88615356
MET:FEATURE:positive:675.7586:153.43	1198781.68689129
MET:FEATURE:positive:831.4984:144.24	67076088.1609798
MET:FEATURE:positive:862.4877:151.95	2286960.70758295
MET:FEATURE:positive:789.6191:150.98	74253785.5502373
MET:FEATURE:positive:842.5655:151.95	5799683.58584325
MET:FEATURE:positive:846.5175:151.95	10566714.6092558
MET:FEATURE:positive:894.9999:153.19	1774652.62784069
MET:FEATURE:positive:763.5307:147.79	49688701.3550223
MET:FEATURE:positive:864.3329:154.10	1216733.04097843
MET:FEATURE:positive:515.4925:154.57	556017.088628801
MET:FEATURE:positive:520.4188:154.10	753419.19985909
MET:FEATURE:positive:530.4238:154.10	592071.358597115
MET:FEATURE:positive:531.4076:127.14	96821642.5361248
MET:FEATURE:positive:531.4074:150.34	17423976.4794667
MET:FEATURE:positive:532.5240:154.32	1647024.55050839
MET:FEATURE:positive:538.3133:154.10	783785.032093646
MET:FEATURE:positive:538.4833:154.10	796315.87024909
MET:FEATURE:positive:575.5029:143.64	111165694.791017
MET:FEATURE:positive:842.3914:154.10	1437126.93318377
MET:FEATURE:positive:361.2403:154.32	595891.351375064
MET:FEATURE:positive:523.4228:154.10	829648.219909984
MET:FEATURE:positive:532.3551:154.32	1628910.65834145
MET:FEATURE:positive:537.3090:154.10	2352958.81444542
MET:FEATURE:positive:537.3284:154.10	1625638.10335982
MET:FEATURE:positive:537.4624:154.10	1668112.75925478
MET:FEATURE:positive:547.4580:154.10	2098512.00394785
MET:FEATURE:positive:834.3185:154.10	1830004.76144291
MET:FEATURE:positive:874.3436:154.10	1586325.34283967
MET:FEATURE:positive:134.3469:154.32	363108.919608819
MET:FEATURE:positive:515.3332:154.32	764701.882283283
MET:FEATURE:positive:515.3519:154.32	519278.510188171
MET:FEATURE:positive:858.3705:154.10	2317476.59173589
MET:FEATURE:positive:133.1084:154.32	168574.187191486
MET:FEATURE:positive:161.0209:154.57	121683.486055744
MET:FEATURE:positive:347.2251:154.32	211875.851287659
MET:FEATURE:positive:518.4148:154.32	2390118.08585963
MET:FEATURE:positive:833.3155:154.32	5048694.54475176
MET:FEATURE:positive:537.4801:154.57	2117554.67693057
MET:FEATURE:positive:546.4554:154.32	5898193.72957307
MET:FEATURE:positive:554.3701:154.10	8528247.04830941
MET:FEATURE:positive:555.3668:154.32	3824371.16361577
MET:FEATURE:positive:817.3422:154.32	7207420.65819741
MET:FEATURE:positive:522.4246:154.32	3263306.53757536
MET:FEATURE:positive:540.3963:154.32	6762661.62837145
MET:FEATURE:positive:818.3455:154.32	2850078.29980706
MET:FEATURE:positive:825.5389:151.95	5602509.1641157
MET:FEATURE:positive:161.0268:154.32	355074.128457998
MET:FEATURE:positive:535.4404:154.32	5964297.7295815
MET:FEATURE:positive:561.4738:154.32	4973297.84378005
MET:FEATURE:positive:618.3605:154.32	1071627.74729469
MET:FEATURE:positive:259.1684:154.57	1130791.61976089
MET:FEATURE:positive:553.3666:154.32	24336673.4017491
MET:FEATURE:positive:574.4868:154.32	2163641.72066188
MET:FEATURE:positive:143.0103:154.32	901516.409957714
MET:FEATURE:positive:287.1998:154.32	544034.799897897
MET:FEATURE:positive:788.6156:150.98	148594936.240428
MET:FEATURE:positive:701.2747:155.24	804580.367706703
MET:FEATURE:positive:143.0168:154.32	1870774.06083069
MET:FEATURE:positive:362.2410:149.01	2307912.82402642
MET:FEATURE:positive:539.3969:154.32	30229712.8112634
MET:FEATURE:positive:560.4704:154.32	14165894.9516823
MET:FEATURE:positive:375.3046:156.46	1036052.55954813
MET:FEATURE:positive:774.3220:156.46	253864.900786867
MET:FEATURE:positive:673.4795:152.80	1677989.90168086
MET:FEATURE:positive:517.4155:154.32	11270124.6945168
MET:FEATURE:positive:521.4214:154.32	10326698.5382382
MET:FEATURE:positive:727.0435:157.96	490473.677866311
MET:FEATURE:positive:376.3083:156.65	338778.636551807
MET:FEATURE:positive:679.4302:157.09	230351.106504
MET:FEATURE:positive:726.5411:157.09	324897.355465571
MET:FEATURE:positive:534.4421:154.32	27946064.2007417
MET:FEATURE:positive:329.2143:154.32	2173909.74005243
MET:FEATURE:positive:380.3389:136.32	18731211.8263551
MET:FEATURE:positive:563.5030:151.95	102607074.009117
MET:FEATURE:positive:715.7860:157.96	479705.445061824
MET:FEATURE:positive:845.5141:152.18	24492622.9657025
MET:FEATURE:positive:145.9854:154.57	1450219.70535575
MET:FEATURE:positive:537.3944:154.32	364015407.312212
MET:FEATURE:positive:841.5624:151.95	21735009.0902424
MET:FEATURE:positive:538.3977:154.32	120602340.603322
MET:FEATURE:positive:564.5064:151.95	42323353.2402159
MET:FEATURE:positive:716.0368:158.21	177896.300310703
MET:FEATURE:positive:762.5273:147.79	108090109.559973
MET:FEATURE:positive:792.7071:157.96	431155.076895755
MET:FEATURE:positive:565.5099:151.95	9195255.12502396
MET:FEATURE:positive:625.5768:159.06	1048300.04297463
MET:FEATURE:positive:690.2684:156.84	1206221.01227189
MET:FEATURE:positive:550.4907:143.64	208932259.218327
MET:FEATURE:positive:752.3088:158.88	429540.86940459
MET:FEATURE:positive:809.5170:143.82	183992363.286518
MET:FEATURE:positive:810.5203:143.82	87928614.9901058
MET:FEATURE:positive:536.5046:159.06	720885.324030561
MET:FEATURE:positive:626.5799:159.06	439154.095488828
MET:FEATURE:positive:824.5358:151.95	19281459.2963234
MET:FEATURE:positive:826.5433:143.82	214323407.066686
MET:FEATURE:positive:375.3888:149.66	11219682.8978261
MET:FEATURE:positive:378.3232:153.68	10409932.1912308
MET:FEATURE:positive:378.3234:129.06	6567502.58413204
MET:FEATURE:positive:910.5990:160.90	2173712.80541175
MET:FEATURE:positive:562.5200:159.49	1532733.42664587
MET:FEATURE:positive:704.7793:160.16	677819.683324783
MET:FEATURE:positive:858.5863:161.14	1253825.11251629
MET:FEATURE:positive:581.5312:161.14	759203.022042343
MET:FEATURE:positive:705.0285:160.34	678595.452649879
MET:FEATURE:positive:864.5672:160.73	2886625.56660759
MET:FEATURE:positive:144.6287:161.94	175794.229051573
MET:FEATURE:positive:577.6414:161.32	944428.98665138
MET:FEATURE:positive:605.5408:160.73	1748035.0355295
MET:FEATURE:positive:209.3855:161.32	177484.310627869
MET:FEATURE:positive:578.4263:161.70	1688363.21797218
MET:FEATURE:positive:577.3969:161.70	1363253.4459162
MET:FEATURE:positive:577.5946:161.70	3111809.67267359
MET:FEATURE:positive:907.8427:161.32	5299648.65733152
MET:FEATURE:positive:552.5069:161.32	741642.984341448
MET:FEATURE:positive:581.3074:161.70	1669407.68722357
MET:FEATURE:positive:377.3199:153.43	45314882.7712273
MET:FEATURE:positive:377.3200:129.06	22040646.8224101
MET:FEATURE:positive:908.8463:161.70	3229758.28519906
MET:FEATURE:positive:551.5018:162.12	1935923.42064469
MET:FEATURE:positive:854.7439:161.94	1930716.3883425
MET:FEATURE:positive:883.6070:161.70	2404691.3204926
MET:FEATURE:positive:823.5325:151.95	39353307.3888062
MET:FEATURE:positive:837.7121:161.94	1690688.55762428
MET:FEATURE:positive:144.3778:161.94	1007870.23431679
MET:FEATURE:positive:880.5902:161.14	11306769.1810759
MET:FEATURE:positive:881.5103:163.23	7292111.39953441
MET:FEATURE:positive:864.7627:164.79	833826.430981054
MET:FEATURE:positive:882.6025:161.94	5624398.33756931
MET:FEATURE:positive:577.6137:161.70	4663171.0036574
MET:FEATURE:positive:604.5379:161.14	9239257.29264191
MET:FEATURE:positive:863.5634:161.14	8029352.40491411
MET:FEATURE:positive:584.5615:165.22	1376613.91385206
MET:FEATURE:positive:577.4236:161.70	5675816.29437301
MET:FEATURE:positive:891.8473:167.79	220536.082974702
MET:FEATURE:positive:840.5591:151.95	45223453.3105519
MET:FEATURE:positive:881.5142:167.19	2206604.61390739
MET:FEATURE:positive:893.4692:162.97	5860155.12254314
