feature_id	sample_id	mz	rt_apex_minutes	rt_start_minutes	rt_end_minutes	peak_area	peak_height	scan_count	mass_span_ppm	first_scan_id	last_scan_id	polarity	collision_energy_ev
MET:FEATURE:negative:308.05618:31.030:008321	ECOLI-B36-RPMI	308.05618008075777	31.02975	31.02975	31.155033333333332	156.94301348063044	1488.22314453125	3	3.6476390699012713	1861793	1869310	negative	0.0
MET:FEATURE:negative:308.05660:4.650:008322	ECOLI-B36-RPMI	308.0565981374698	4.650483333333334	4.616316666666667	5.6414	1284.2205326711014	3753.31103515625	23	13.444549302986342	276987	338492	negative	0.0
MET:FEATURE:negative:308.05665:31.531:008323	ECOLI-B36-RPMI	308.05665212567646	31.53098333333333	31.36006666666667	31.53098333333333	176.18033920033423	1183.5428466796875	3	2.602615063962493	1881612	1891867	negative	0.0
MET:FEATURE:negative:308.05688:10.562:008324	ECOLI-B36-RPMI	308.05688487884356	10.561933333333334	10.356916666666667	10.561933333333334	211.81718177744634	1697.0001220703125	4	8.242075634114855	621422	633724	negative	0.0
MET:FEATURE:negative:308.05729:30.073:008325	ECOLI-B36-RPMI	308.0572860711024	30.073	29.90215	30.68805	1253.3642436259	2367.7421875	19	12.866153307752974	1794137	1841290	negative	0.0
MET:FEATURE:negative:308.05758:13.842:008326	ECOLI-B36-RPMI	308.05757911224936	13.8423	12.953883333333334	14.389016666666667	1629.1005445337926	1594.0679931640625	28	15.19385726049059	777240	863349	negative	0.0
MET:FEATURE:negative:308.05821:11.553:008327	ECOLI-B36-RPMI	308.0582125698247	11.552866666666667	11.382016666666667	12.167916666666667	967.0304951995844	1776.817138671875	17	11.803925462207687	682929	730083	negative	0.0
MET:FEATURE:negative:308.05830:9.639:008328	ECOLI-B36-RPMI	308.0583005428802	9.639283333333333	9.639283333333333	9.810133333333333	118.77508377888978	785.0926513671875	3	1.4829117371041767	578364	588615	negative	0.0
MET:FEATURE:negative:308.05893:14.594:008329	ECOLI-B36-RPMI	308.058926829723	14.594033333333334	14.594033333333334	14.730716666666666	81.27143521779308	598.650390625	3	8.867873941348536	875650	883851	negative	0.0
MET:FEATURE:negative:308.05902:9.298:008330	ECOLI-B36-RPMI	308.05902094726144	9.297583333333334	9.195083333333333	9.502616666666666	290.90552258809464	1110.0865478515625	8	13.069305880199968	551713	570164	negative	0.0
MET:FEATURE:negative:308.06066:14.116:008331	ECOLI-B36-RPMI	308.0606582589817	14.11565	13.978983333333334	14.35485	299.6513097427369	1217.7288818359375	6	6.5742783143424965	838747	861299	negative	0.0
MET:FEATURE:negative:308.06152:10.904:008332	ECOLI-B36-RPMI	308.0615186842379	10.903633333333334	10.01515	11.587033333333334	3705.3111117340095	7182.35595703125	33	20.53211458564983	600916	695229	negative	0.0
MET:FEATURE:negative:308.06703:14.526:008333	ECOLI-B36-RPMI	308.0670283894781	14.525683333333333	14.45735	14.6282	146.45528579203264	908.9199829101562	3	8.284497016093852	867448	877700	negative	0.0
MET:FEATURE:negative:308.06960:18.934:008334	ECOLI-B36-RPMI	308.0696011620428	18.933583333333335	18.831083333333332	18.96775	184.0704705301925	1639.13330078125	3	6.576616633365441	1129872	1138072	negative	0.0
MET:FEATURE:negative:308.07102:23.410:008335	ECOLI-B36-RPMI	308.07102339517405	23.40985	23.307333333333332	23.444016666666666	104.22865084432011	935.3495483398438	3	9.155644438469526	1398447	1406648	negative	0.0
MET:FEATURE:negative:308.07208:23.068:008336	ECOLI-B36-RPMI	308.0720751176075	23.06815	22.760616666666667	23.06815	213.48638627064912	765.8522338867188	5	8.946560505703186	1365644	1384096	negative	0.0
MET:FEATURE:negative:308.07353:16.610:008337	ECOLI-B36-RPMI	308.0735282343634	16.61005	15.789966666666666	16.61005	1284.5593442983045	3046.667724609375	18	16.58852859189276	947406	996611	negative	0.0
MET:FEATURE:negative:308.07377:25.016:008338	ECOLI-B36-RPMI	308.07376683127694	25.01585	24.776666666666667	25.01585	154.88856646270753	914.0386352539062	4	4.163883746043287	1486607	1500959	negative	0.0
MET:FEATURE:negative:308.07379:21.462:008339	ECOLI-B36-RPMI	308.0737883721701	21.46216666666667	21.359666666666666	21.7697	298.1638615442922	985.2564086914062	9	13.903393367881788	1281587	1306190	negative	0.0
MET:FEATURE:negative:308.07384:21.941:008340	ECOLI-B36-RPMI	308.0738422959979	21.94055	21.94055	22.04305	69.98519699096573	978.408203125	3	4.376729201056222	1316440	1322591	negative	0.0
MET:FEATURE:negative:308.07402:22.180:008341	ECOLI-B36-RPMI	308.07401698096515	22.179733333333335	22.179733333333335	22.248083333333334	38.75981846262532	681.0303955078125	3	9.316248228889078	1330792	1334893	negative	0.0
MET:FEATURE:negative:308.07418:20.471:008342	ECOLI-B36-RPMI	308.0741806211958	20.47125	19.0361	20.81295	2129.087919373574	3169.259033203125	41	18.863742594623623	1142174	1248784	negative	0.0
MET:FEATURE:negative:308.07535:18.489:008343	ECOLI-B36-RPMI	308.07534758108204	18.489383333333333	18.21601666666667	18.762733333333333	466.30578634134855	1483.0499267578125	11	10.983003612424694	1092969	1125772	negative	0.0
MET:FEATURE:negative:308.07540:24.537:008344	ECOLI-B36-RPMI	308.075404749028	24.537483333333334	24.537483333333334	24.639983333333333	78.02013908386142	1050.8343505859375	3	5.899853844711432	1472257	1478407	negative	0.0
MET:FEATURE:negative:308.07542:17.088:008345	ECOLI-B36-RPMI	308.075420274074	17.088417708333335	16.4392	18.07935	40219.83495083034	139744.40625	45	20.579226533160536	986359	1084768	negative	0.0
MET:FEATURE:negative:308.07545:22.385:008346	ECOLI-B36-RPMI	308.075452670405	22.38475	22.38475	22.692283333333332	225.29948267567823	1198.8614501953125	5	11.230361487772932	1343092	1361544	negative	0.0
MET:FEATURE:negative:308.07598:23.376:008347	ECOLI-B36-RPMI	308.07598199260735	23.375683333333335	23.170666666666666	23.75155	439.8039098704048	1205.458984375	10	15.159737890075945	1390247	1425101	negative	0.0
MET:FEATURE:negative:308.07617:21.120:008348	ECOLI-B36-RPMI	308.07617401728027	21.120466666666665	20.9838	21.188816666666668	156.6142128041603	923.0242309570312	4	8.824590786350523	1259035	1271336	negative	0.0
MET:FEATURE:negative:308.07689:13.296:008349	ECOLI-B36-RPMI	308.07689243962886	13.295583333333333	13.0564	13.432266666666667	502.9273652664188	2172.11669921875	7	16.235550387902087	783391	805943	negative	0.0
MET:FEATURE:negative:308.07726:19.070:008350	ECOLI-B36-RPMI	308.07726297649555	19.070266666666665	19.001933333333334	19.343633333333333	336.5105136347448	1360.5291748046875	5	10.456070089108065	1140123	1160626	negative	0.0
MET:FEATURE:negative:308.07912:18.182:008351	ECOLI-B36-RPMI	308.079124426299	18.18185	18.113516666666666	18.2502	159.50295882466745	1437.78076171875	4	2.249402027427268	1086819	1095019	negative	0.0
MET:FEATURE:negative:308.08088:21.086:008352	ECOLI-B36-RPMI	308.0808798413008	21.0863	20.949633333333335	21.0863	105.4411381530767	1209.9627685546875	3	8.066342743842139	1256986	1265185	negative	0.0
MET:FEATURE:negative:308.08246:13.227:008353	ECOLI-B36-RPMI	308.08245596500063	13.227233333333333	13.124733333333333	13.67145	517.1929569234219	1642.21484375	8	15.971799069488366	787492	820294	negative	0.0
MET:FEATURE:negative:308.10981:14.423:008354	ECOLI-B36-RPMI	308.1098072290145	14.423183333333334	14.252333333333333	14.594033333333334	262.7504846460986	1091.3668212890625	8	8.887090691758758	855148	875650	negative	0.0
MET:FEATURE:negative:308.10986:14.902:008355	ECOLI-B36-RPMI	308.10986449541895	14.901566666666668	14.730716666666666	14.9699	292.6946578745542	1928.4224853515625	8	14.973286679751327	883851	898201	negative	0.0
MET:FEATURE:negative:308.15419:3.591:008356	ECOLI-B36-RPMI	308.1541897634921	3.5912166666666665	3.522883333333333	3.7279	251.50802098185244	1646.868896484375	5	5.232136344775968	211381	223681	negative	0.0
MET:FEATURE:negative:308.16190:29.150:008357	ECOLI-B36-RPMI	308.16190255035224	29.15041666666667	28.979566666666667	29.184583333333332	320.6707052602096	2915.7314453125	7	14.918484590798075	1738782	1751082	negative	0.0
MET:FEATURE:negative:308.21378:32.180:008358	ECOLI-B36-RPMI	308.213782204121	32.18021666666667	32.18021666666667	32.35106666666667	179.06228941192768	1205.7144775390625	3	9.682337352279795	1930820	1941071	negative	0.0
MET:FEATURE:negative:308.21414:3.933:008359	ECOLI-B36-RPMI	308.21413730663784	3.932916666666667	3.2837	4.68465	2091.1668092564273	2867.880126953125	31	16.45363116559551	197030	281087	negative	0.0
MET:FEATURE:negative:308.21450:10.630:008360	ECOLI-B36-RPMI	308.2144980219965	10.630283333333333	10.596116666666667	10.66445	47.99174413045248	740.9846801757812	3	7.110785962079896	635775	639875	negative	0.0
MET:FEATURE:negative:308.21495:7.350:008361	ECOLI-B36-RPMI	308.21495118873685	7.349916666666667	7.1790666666666665	7.5549333333333335	424.0316293838503	1332.4085693359375	8	11.875492923355559	430751	453303	negative	0.0
MET:FEATURE:negative:308.21516:15.209:008362	ECOLI-B36-RPMI	308.21516098496755	15.209083333333334	15.209083333333334	15.3116	74.75390234680145	771.4840698242188	3	13.672649527539882	912552	918703	negative	0.0
MET:FEATURE:negative:308.21530:29.458:008363	ECOLI-B36-RPMI	308.215296675117	29.457933333333333	29.013733333333334	30.209683333333334	4507.65500105082	7028.353515625	31	22.009083969142328	1740831	1812589	negative	0.0
MET:FEATURE:negative:308.21575:8.751:008364	ECOLI-B36-RPMI	308.2157524831292	8.750883333333332	8.7167	9.22925	620.2438683715835	2042.94384765625	11	14.8940038395129	523010	553763	negative	0.0
MET:FEATURE:negative:308.21614:14.321:008365	ECOLI-B36-RPMI	308.21614475167235	14.320666666666666	14.218166666666667	14.594033333333334	289.590943652344	990.8024291992188	7	14.584344445485357	853098	875650	negative	0.0
MET:FEATURE:negative:308.21635:6.837:008366	ECOLI-B36-RPMI	308.2163494016567	6.83735	6.83735	7.0082	179.22176998189352	1171.1312255859375	4	9.43633620920462	410248	420500	negative	0.0
MET:FEATURE:negative:308.21737:3.865:008367	ECOLI-B36-RPMI	308.217367937828	3.8645833333333335	3.7279	3.9670833333333335	571.917947255453	2934.0419921875	4	5.444547705968055	223681	238032	negative	0.0
MET:FEATURE:negative:308.89866:18.763:008368	ECOLI-B36-RPMI	308.8986560734697	18.762733333333333	18.6944	19.480333333333334	784.9743288635267	2743.85400390625	18	17.218073174060628	1121671	1168827	negative	0.0
MET:FEATURE:negative:309.01948:18.353:008369	ECOLI-B36-RPMI	309.01948006730663	18.3527	18.318533333333335	18.455216666666665	150.5864207173641	1318.0277099609375	5	7.077631117330075	1099120	1107320	negative	0.0
MET:FEATURE:negative:309.02517:11.280:008370	ECOLI-B36-RPMI	309.02517001529725	11.2795	11.040316666666667	11.45035	2087.60138030395	8496.6982421875	13	13.245502771366036	662427	687028	negative	0.0
MET:FEATURE:negative:309.03292:10.801:008371	ECOLI-B36-RPMI	309.03292171302496	10.801133333333333	10.698616666666666	11.00615	388.6292708363859	2082.018310546875	9	5.629845881299649	641924	660377	negative	0.0
MET:FEATURE:negative:309.03515:15.687:008372	ECOLI-B36-RPMI	309.0351506021648	15.687466666666667	15.6533	15.7558	92.50514788309815	1025.125	3	4.251602702840701	939205	945356	negative	0.0
MET:FEATURE:negative:309.05972:13.432:008373	ECOLI-B36-RPMI	309.0597156134987	13.432266666666667	13.261416666666667	13.637283333333333	320.6519192865992	1390.5714111328125	10	6.525638187276463	795692	818244	negative	0.0
MET:FEATURE:negative:309.06006:15.141:008374	ECOLI-B36-RPMI	309.0600631687716	15.14075	14.935733333333333	15.14075	123.5925504831954	645.5257568359375	4	8.316053644711456	896151	908453	negative	0.0
MET:FEATURE:negative:309.06125:15.961:008375	ECOLI-B36-RPMI	309.0612514052251	15.960816666666666	15.619116666666667	16.473366666666667	9984.52390946401	33270.92578125	25	15.905609297472243	937154	988409	negative	0.0
MET:FEATURE:negative:309.06447:10.869:008376	ECOLI-B36-RPMI	309.06447279813636	10.869466666666666	10.76695	10.869466666666666	94.3475604741411	1088.7222900390625	4	4.4004791136357	646025	652176	negative	0.0
MET:FEATURE:negative:309.06486:10.323:008377	ECOLI-B36-RPMI	309.0648572842194	10.32275	10.117666666666667	10.596116666666667	927.9053193323793	5055.14013671875	8	11.64361455658273	607067	635775	negative	0.0
MET:FEATURE:negative:309.07533:16.849:008378	ECOLI-B36-RPMI	309.07532653219477	16.849233333333334	16.644216666666665	16.8834	407.2146304880842	3310.346923828125	7	15.5963160324369	998661	1013012	negative	0.0
MET:FEATURE:negative:309.07760:17.123:008379	ECOLI-B36-RPMI	309.0776033710458	17.122598958333334	16.815066666666667	17.635133333333332	4300.9127327863725	15004.8544921875	19	14.531095672995175	1008911	1058116	negative	0.0
MET:FEATURE:negative:309.10125:4.616:008380	ECOLI-B36-RPMI	309.1012530254259	4.616316666666667	4.616316666666667	4.68465	108.087400080363	2188.496337890625	3	11.178788559733462	276987	281087	negative	0.0
MET:FEATURE:negative:309.10876:16.542:008381	ECOLI-B36-RPMI	309.10876363839407	16.5417	16.336683333333333	16.7809	1479.737128824362	6123.623046875	12	12.844951647235066	980208	1006862	negative	0.0
MET:FEATURE:negative:309.10968:8.922:008382	ECOLI-B36-RPMI	309.1096768758582	8.921716666666667	7.4866	9.639283333333333	7735.12494706434	12687.62890625	64	14.356955858242424	449204	578364	negative	0.0
MET:FEATURE:negative:309.11088:5.881:008383	ECOLI-B36-RPMI	309.11087519062085	5.8806	5.36805	6.8715166666666665	3368.901159773763	4451.20849609375	42	14.628129888362507	322091	412298	negative	0.0
MET:FEATURE:negative:309.11194:9.844:008384	ECOLI-B36-RPMI	309.1119434285977	9.8443	9.67345	10.186066666666667	1374.2509579111727	4851.73974609375	16	10.279113777240186	580414	611172	negative	0.0
MET:FEATURE:negative:309.11866:16.234:008385	ECOLI-B36-RPMI	309.118658485278	16.234183333333334	16.16583333333333	16.302516666666666	256.8703015838636	2458.796875	4	4.8401300579487865	969958	978159	negative	0.0
MET:FEATURE:negative:309.12332:15.995:008386	ECOLI-B36-RPMI	309.12331808929883	15.994983333333334	15.858316666666667	16.131666666666668	617.557563857015	3623.13427734375	8	8.120276262329607	951507	967908	negative	0.0
MET:FEATURE:negative:309.12980:12.544:008387	ECOLI-B36-RPMI	309.1297984425717	12.54385	12.441333333333333	13.227233333333333	1053.4762111653647	2501.761962890625	18	13.685427721707317	746487	793641	negative	0.0
MET:FEATURE:negative:309.13237:12.954:008388	ECOLI-B36-RPMI	309.1323749866225	12.953883333333334	12.7147	12.953883333333334	301.3668102193194	1440.138671875	4	5.48447614532496	762890	777240	negative	0.0
MET:FEATURE:negative:309.14622:29.560:008389	ECOLI-B36-RPMI	309.146220217805	29.56045	29.184583333333332	29.867983333333335	1213.6771415323947	2817.94580078125	16	11.403102343150445	1751082	1792086	negative	0.0
MET:FEATURE:negative:309.16884:14.150:008390	ECOLI-B36-RPMI	309.1688398971883	14.149816666666666	14.081483333333333	14.149816666666666	41.96938323974594	909.1630859375	3	4.645831193823776	844896	848997	negative	0.0
MET:FEATURE:negative:309.16977:23.307:008391	ECOLI-B36-RPMI	309.1697661078644	23.307333333333332	23.170666666666666	23.307333333333332	87.30199768066409	690.0811767578125	3	12.695901674575792	1390247	1398447	negative	0.0
MET:FEATURE:negative:309.17016:32.761:008392	ECOLI-B36-RPMI	309.1701575905928	32.7611	32.7611	32.89778333333334	119.4225897135451	948.0632934570312	3	2.1390398413128775	1965674	1973874	negative	0.0
MET:FEATURE:negative:309.17054:16.063:008393	ECOLI-B36-RPMI	309.1705446790737	16.063333333333333	15.994983333333334	16.131666666666668	88.67505542297393	707.4449462890625	3	4.425719186495406	959706	967908	negative	0.0
MET:FEATURE:negative:309.17172:10.015:008394	ECOLI-B36-RPMI	309.1717238355577	10.01515	9.878483333333334	10.01515	109.46157824198416	983.165771484375	3	3.1233479304793184	592716	600916	negative	0.0
MET:FEATURE:negative:309.17224:6.359:008395	ECOLI-B36-RPMI	309.1722395810009	6.358966666666666	6.256466666666666	6.393133333333333	153.77362617492682	1425.106689453125	4	11.95128661981492	375396	383596	negative	0.0
MET:FEATURE:negative:309.17255:15.175:008396	ECOLI-B36-RPMI	309.17255064696195	15.174916666666666	14.79905	15.48245	497.12327617187543	1152.25	12	16.02081745950805	887950	928955	negative	0.0
MET:FEATURE:negative:309.17266:14.047:008397	ECOLI-B36-RPMI	309.1726570417179	14.047316666666667	13.8423	14.047316666666667	169.56506048736614	1048.1104736328125	5	9.165558677067377	830546	842846	negative	0.0
MET:FEATURE:negative:309.17277:14.355:008398	ECOLI-B36-RPMI	309.17277031310175	14.35485	14.184	14.6282	347.5400033838912	1279.2752685546875	13	11.610070714430345	851047	877700	negative	0.0
MET:FEATURE:negative:309.17283:32.419:008399	ECOLI-B36-RPMI	309.1728256654444	32.4194	32.35106666666667	32.48775	142.19422516479156	1143.6229248046875	3	9.05412404284011	1941071	1949273	negative	0.0
MET:FEATURE:negative:309.17331:13.091:008400	ECOLI-B36-RPMI	309.1733071110239	13.090566666666666	13.090566666666666	13.1589	40.00872144063317	671.0302124023438	3	11.699573404352659	785442	789541	negative	0.0
MET:FEATURE:negative:309.17334:11.758:008401	ECOLI-B36-RPMI	309.173337157168	11.757883333333334	11.6212	11.9629	232.09139511973035	911.3050537109375	8	17.10294281734811	697279	717781	negative	0.0
MET:FEATURE:negative:309.17347:3.591:008402	ECOLI-B36-RPMI	309.1734703287197	3.5912166666666665	3.4203666666666668	4.787166666666667	8157.937060673433	33170.37890625	37	19.622723055721917	205230	287238	negative	0.0
MET:FEATURE:negative:309.17358:8.751:008403	ECOLI-B36-RPMI	309.1735833863743	8.750883333333332	8.340833333333334	9.639283333333333	1242.2350113119917	1766.1634521484375	28	15.295671675253233	500458	578364	negative	0.0
MET:FEATURE:negative:309.17380:8.102:008404	ECOLI-B36-RPMI	309.17379890380477	8.10165	7.9308	8.10165	147.05795735371885	926.8809814453125	3	9.489009416424098	475855	486106	negative	0.0
MET:FEATURE:negative:309.17384:22.897:008405	ECOLI-B36-RPMI	309.1738429656486	22.8973	22.8973	23.03398333333333	104.70744272155537	1081.5263671875	4	11.271422153219792	1373846	1382046	negative	0.0
MET:FEATURE:negative:309.17405:23.478:008406	ECOLI-B36-RPMI	309.1740462248744	23.478183333333334	23.478183333333334	23.785716666666666	230.09244476013097	915.230712890625	6	12.7505414265277	1408699	1427150	negative	0.0
MET:FEATURE:negative:309.17413:29.185:008407	ECOLI-B36-RPMI	309.1741338417015	29.184583333333332	28.979566666666667	29.970483333333334	3000.489160871374	5889.99072265625	25	13.560949975663465	1738782	1798237	negative	0.0
MET:FEATURE:negative:309.17431:11.211:008408	ECOLI-B36-RPMI	309.1743071539396	11.211166666666667	11.10865	11.34785	170.08367573140356	781.2970581054688	4	5.160356442251312	666526	680878	negative	0.0
MET:FEATURE:negative:309.17466:12.612:008409	ECOLI-B36-RPMI	309.17466064289044	12.612183333333334	12.509683333333333	12.64635	81.63694997151694	640.8283081054688	3	4.416063209013641	750588	758789	negative	0.0
MET:FEATURE:negative:309.17512:16.849:008410	ECOLI-B36-RPMI	309.17511718867956	16.849233333333334	16.849233333333334	17.2251	252.57749132210424	822.5227661132812	7	16.527792465802637	1010961	1033513	negative	0.0
MET:FEATURE:negative:309.20866:3.865:008411	ECOLI-B36-RPMI	309.2086613936789	3.8645833333333335	3.830416666666667	3.9670833333333335	184.22815770467128	1739.64013671875	5	11.632221842912257	229832	238032	negative	0.0
MET:FEATURE:negative:309.27945:3.591:008412	ECOLI-B36-RPMI	309.2794509286229	3.5912166666666665	3.5912166666666665	3.6595666666666666	77.1576035766603	1336.125	3	0.7333278040418958	215481	219582	negative	0.0
MET:FEATURE:negative:309.50563:19.583:008413	ECOLI-B36-RPMI	309.5056342164734	19.582833333333333	19.548666666666666	19.753683333333335	235.57998123982964	1361.195068359375	5	7.317855740314304	1172928	1185228	negative	0.0
MET:FEATURE:negative:309.50802:19.720:008414	ECOLI-B36-RPMI	309.50802054710874	19.719516666666667	19.617	19.78785	127.76737322743578	842.0050048828125	3	5.684879421407067	1177028	1187278	negative	0.0
MET:FEATURE:negative:310.02912:11.280:008415	ECOLI-B36-RPMI	310.0291208225667	11.2795	11.142833333333334	11.34785	189.14987717641088	1146.2545166015625	6	9.879791902543742	668578	680878	negative	0.0
MET:FEATURE:negative:310.06321:15.961:008416	ECOLI-B36-RPMI	310.06320816611407	15.960816666666666	15.789966666666666	16.26835	1201.6270225555438	3768.291259765625	13	13.68495049260315	947406	976109	negative	0.0
MET:FEATURE:negative:310.06373:20.198:008417	ECOLI-B36-RPMI	310.0637263823537	20.197883333333333	20.02705	20.197883333333333	129.68053009033287	1119.542236328125	4	14.446988182154035	1201631	1211881	negative	0.0
MET:FEATURE:negative:310.06738:20.266:008418	ECOLI-B36-RPMI	310.06737736537343	20.266233333333332	20.12955	20.266233333333332	88.2770519475299	994.5779418945312	3	11.294676641531913	1207780	1215981	negative	0.0
MET:FEATURE:negative:310.07474:16.918:008419	ECOLI-B36-RPMI	310.07474489875904	16.917566666666666	16.815066666666667	16.95175	130.97813383534785	1091.422607421875	4	5.8776507419026185	1008911	1017112	negative	0.0
MET:FEATURE:negative:310.07771:13.227:008420	ECOLI-B36-RPMI	310.07770502456435	13.227233333333333	13.227233333333333	13.466433333333333	191.49822887980193	1019.1845703125	5	4.869426299344439	793641	807994	negative	0.0
MET:FEATURE:negative:310.07821:17.088:008421	ECOLI-B36-RPMI	310.0782119753511	17.088417708333335	16.985916666666668	17.259266666666665	585.567032197569	3225.12646484375	9	8.994435530203425	1019163	1035564	negative	0.0
MET:FEATURE:negative:310.08909:11.997:008422	ECOLI-B36-RPMI	310.08909438987774	11.997066666666667	11.45035	12.031233333333333	569.8813655146271	1894.0440673828125	17	16.77252398173967	687028	721882	negative	0.0
MET:FEATURE:negative:310.09383:16.268:008423	ECOLI-B36-RPMI	310.09383468025624	16.26835	16.26835	16.4392	142.5104540537492	1351.2640380859375	4	7.8978287123207735	976109	986359	negative	0.0
MET:FEATURE:negative:310.09708:9.298:008424	ECOLI-B36-RPMI	310.0970833602616	9.297583333333334	9.263416666666666	9.365933333333333	99.45119762420623	1085.501708984375	3	5.006350089826621	555812	561963	negative	0.0
MET:FEATURE:negative:310.10139:15.961:008425	ECOLI-B36-RPMI	310.10139453568706	15.960816666666666	15.038233333333332	16.234183333333334	8731.105065260825	14085.9736328125	29	6.441827784680182	902302	974059	negative	0.0
MET:FEATURE:negative:310.10147:12.168:008426	ECOLI-B36-RPMI	310.1014734912985	12.167916666666667	12.167916666666667	12.30465	91.793304891968	815.2859497070312	3	5.267677117393217	730083	738286	negative	0.0
MET:FEATURE:negative:310.10196:15.482:008427	ECOLI-B36-RPMI	310.1019612037714	15.48245	15.004066666666667	15.48245	1913.5129378590896	7524.81201171875	7	7.307552307277906	900252	928955	negative	0.0
MET:FEATURE:negative:310.11326:8.785:008428	ECOLI-B36-RPMI	310.11326035115184	8.78505	8.7167	9.12675	742.6704911519367	3148.52490234375	12	14.419967782666392	523010	547612	negative	0.0
MET:FEATURE:negative:310.11582:8.751:008429	ECOLI-B36-RPMI	310.11581852703864	8.750883333333332	8.6142	8.750883333333332	149.72681821544813	1221.482666015625	3	8.442890184665009	516859	525060	negative	0.0
MET:FEATURE:negative:310.12628:7.452:008430	ECOLI-B36-RPMI	310.1262834284591	7.452416666666666	7.452416666666666	7.520766666666667	69.9010419464118	1405.038818359375	3	9.477638132097246	447152	451254	negative	0.0
MET:FEATURE:negative:310.12653:15.312:008431	ECOLI-B36-RPMI	310.12652641268625	15.3116	15.106583333333333	15.3116	205.9640142852787	1375.2008056640625	5	11.216365312574972	906403	918703	negative	0.0
MET:FEATURE:negative:310.12854:14.287:008432	ECOLI-B36-RPMI	310.1285362742395	14.2865	14.2865	14.423183333333334	100.55339222157825	1224.1968994140625	4	9.045466117277579	857198	865398	negative	0.0
MET:FEATURE:negative:310.12932:4.650:008433	ECOLI-B36-RPMI	310.12931967761614	4.650483333333334	4.650483333333334	5.0605166666666666	496.3660170710239	2137.127685546875	12	7.785708117082484	279036	303639	negative	0.0
MET:FEATURE:negative:310.12932:10.084:008434	ECOLI-B36-RPMI	310.12932032601924	10.0835	10.01515	10.0835	50.20847094726611	814.0314331054688	3	5.30438055478962	600916	605018	negative	0.0
MET:FEATURE:negative:310.12952:9.229:008435	ECOLI-B36-RPMI	310.1295194162237	9.22925	9.22925	9.331766666666667	77.84581571146616	938.6763916015625	4	9.15143242916849	553763	559914	negative	0.0
MET:FEATURE:negative:310.12965:12.134:008436	ECOLI-B36-RPMI	310.12964567393885	12.13375	11.040316666666667	14.149816666666666	3405.941398308817	2314.6357421875	78	14.882390008897632	662427	848997	negative	0.0
MET:FEATURE:negative:310.12991:10.391:008437	ECOLI-B36-RPMI	310.1299125331459	10.391083333333333	10.32275	10.869466666666666	389.5284978464762	1021.3134155273438	12	17.509422113146776	619372	652176	negative	0.0
MET:FEATURE:negative:310.17448:3.762:008438	ECOLI-B36-RPMI	310.1744784577824	3.7620666666666667	3.7279	3.932916666666667	313.4795566243493	2167.401611328125	7	7.89655244301241	223681	235983	negative	0.0
MET:FEATURE:negative:310.17751:3.557:008439	ECOLI-B36-RPMI	310.1775149313717	3.55705	3.45455	3.6937333333333333	873.3763220723478	4916.18798828125	8	7.846362295284768	207280	221631	negative	0.0
MET:FEATURE:negative:310.17800:29.116:008440	ECOLI-B36-RPMI	310.17800417227966	29.11625	29.013733333333334	29.15041666666667	151.3826197397882	1434.023193359375	4	7.717636394913845	1740831	1749033	negative	0.0
MET:FEATURE:negative:310.87680:23.615:008441	ECOLI-B36-RPMI	310.8767980409657	23.614866666666668	23.5807	23.785716666666666	163.87633589986092	1088.6964111328125	4	8.258770388757563	1414850	1427150	negative	0.0
MET:FEATURE:negative:310.87783:23.034:008442	ECOLI-B36-RPMI	310.8778339090501	23.03398333333333	22.931466666666665	23.3415	300.10165470937176	992.5240478515625	6	15.391683347485905	1375895	1400497	negative	0.0
MET:FEATURE:negative:310.91058:25.802:008443	ECOLI-B36-RPMI	310.9105837125911	25.80175	25.66508333333333	25.835933333333333	135.78779579162702	955.0761108398438	4	5.246076764545624	1539913	1550164	negative	0.0
MET:FEATURE:negative:310.91345:26.588:008444	ECOLI-B36-RPMI	310.91344903804395	26.587666666666667	26.109283333333334	27.066033333333333	835.8011144276961	1623.39404296875	22	18.371890287190087	1566565	1623970	negative	0.0
MET:FEATURE:negative:310.91384:25.563:008445	ECOLI-B36-RPMI	310.91384203339834	25.562566666666665	25.494233333333334	25.69925	189.95389708150145	1110.26806640625	6	8.034340261937206	1529662	1541962	negative	0.0
MET:FEATURE:negative:310.91446:27.271:008446	ECOLI-B36-RPMI	310.914460858853	27.27105	27.031866666666666	28.296166666666668	1258.6055953964246	1474.56396484375	31	19.73367277866367	1621919	1697778	negative	0.0
MET:FEATURE:negative:310.91533:26.314:008447	ECOLI-B36-RPMI	310.91533038203823	26.3143	25.8701	26.3143	380.069354297382	1576.7138671875	9	7.984934790870579	1552214	1578866	negative	0.0
MET:FEATURE:negative:310.95868:20.164:008448	ECOLI-B36-RPMI	310.9586846608547	20.163716666666666	20.163716666666666	20.266233333333332	93.46198413136804	1539.1114501953125	3	7.129504146556909	1209830	1215981	negative	0.0
MET:FEATURE:negative:311.01521:19.275:008449	ECOLI-B36-RPMI	311.0152115422789	19.275283333333334	19.104433333333333	19.377816666666668	224.70929646148815	1020.5785522460938	5	9.085017160151423	1146273	1162676	negative	0.0
MET:FEATURE:negative:311.02400:15.995:008450	ECOLI-B36-RPMI	311.0240041336802	15.994983333333334	15.858316666666667	16.063333333333333	168.48066474049762	1306.654541015625	5	8.299975099479756	951507	963807	negative	0.0
