record_type	record_id	role	relative_path	size_bytes	sha256	source_layer	status
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M4A_gem/yeast_GEM_v9_1_0_constraints.tsv	data/validation_anchors/standardized_plan_examples/results/M4A_gem/yeast_GEM_v9_1_0_constraints.tsv	336	bcccb54544c73f2e56017c916a932b62c33bf30e39b1a40f40c67bdddb594fd4	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M4A_gem/yeast_GEM_v9_1_0_for_memote.xml	data/validation_anchors/standardized_plan_examples/results/M4A_gem/yeast_GEM_v9_1_0_for_memote.xml	11426013	2830fba99b43afb1003543c83f67a2b92bd42d30fddcfaed596ee1b15fe45082	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M4A_gem/yeast_GEM_v9_1_0_fva.tsv	data/validation_anchors/standardized_plan_examples/results/M4A_gem/yeast_GEM_v9_1_0_fva.tsv	1401	5c01ae091bc4c98523c640b4fae36282db05b07205955038dd36e8154d50c6f1	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M4A_gem/yeast_GEM_v9_1_0_memote.html	data/validation_anchors/standardized_plan_examples/results/M4A_gem/yeast_GEM_v9_1_0_memote.html	4448582	f8560523c8371a7bf8695cb77a49e3f9db59213981b99468c7778ebfe37368f6	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M4A_gem/yeast_GEM_v9_1_0_pfba.tsv	data/validation_anchors/standardized_plan_examples/results/M4A_gem/yeast_GEM_v9_1_0_pfba.tsv	353465	b673c12ea427f13cf570bc03dd44ae09cfb7a62340e990b1ebaa8410ecd304cb	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M4B_prediction/cv_metrics.tsv	data/validation_anchors/standardized_plan_examples/results/M4B_prediction/cv_metrics.tsv	2599	7cd6446671e39e487e8ca1590e359c95dba21c86012514ba7856ece631a49e5d	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M4B_prediction/predictions.tsv	data/validation_anchors/standardized_plan_examples/results/M4B_prediction/predictions.tsv	1154909	960e0f39108eda7d0363a4f4610b9241332b353de40d65bdffc3b9483df8fea5	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M4B_prediction/qc.tsv	data/validation_anchors/standardized_plan_examples/results/M4B_prediction/qc.tsv	219	ce43ef821f29447417979c6d9c93d4da982583693b8dbb919d754ca874be2d02	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/fermentation_process_titer_model_v2/01_process_trajectories.svg	data/validation_anchors/standardized_plan_examples/results/fermentation_process_titer_model_v2/01_process_trajectories.svg	242984	317aa5655c5f14ed48a415b412bb70edb682c992ee201f52e03194415a9f329f	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/fermentation_process_titer_model_v2/02_condition_performance.svg	data/validation_anchors/standardized_plan_examples/results/fermentation_process_titer_model_v2/02_condition_performance.svg	22466	40743e8c01dd80fddb08e7c4441f926ce55a3b5570bd194f7db0ea4f13a3c1a7	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/fermentation_process_titer_model_v2/03_grouped_cv_predictions.svg	data/validation_anchors/standardized_plan_examples/results/fermentation_process_titer_model_v2/03_grouped_cv_predictions.svg	21777	79b996f8c8c7c0130344f39ea580620252839acf7d14bd3afa8b7da98e9555a4	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/fermentation_process_titer_model_v2/04_process_tradeoffs.svg	data/validation_anchors/standardized_plan_examples/results/fermentation_process_titer_model_v2/04_process_tradeoffs.svg	9789	1f91dcdb8808a88be0edc020270f2fa75cfba98a87823c4123e4284e0dac591a	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/fermentation_process_titer_model_v2/05_feature_heatmap.svg	data/validation_anchors/standardized_plan_examples/results/fermentation_process_titer_model_v2/05_feature_heatmap.svg	33789	7b54feec8b93ec0b7f09c3c182c454eed088c010e5340c4b7587f6ffb0d49c21	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/fermentation_process_titer_model_v2/condition_performance_summary.tsv	data/validation_anchors/standardized_plan_examples/results/fermentation_process_titer_model_v2/condition_performance_summary.tsv	1291	8da059072c38fdb031a334508e2332bfad37b1c6c50c0ea49ce8ffbf9d896640	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/fermentation_process_titer_model_v2/extension_validation.json	data/validation_anchors/standardized_plan_examples/results/fermentation_process_titer_model_v2/extension_validation.json	3414	d8740113ecb0b7a89502202142c9b3ca04588e2797b2b8c22f8845dbf09ed8b5	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/fermentation_process_titer_model_v2/feature_matrix_standardized.tsv	data/validation_anchors/standardized_plan_examples/results/fermentation_process_titer_model_v2/feature_matrix_standardized.tsv	21239	df4698743cbe59c307a06f3d32822ec2a0b1b7329db08a7e3777f8308e075f24	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/fermentation_process_titer_model_v2/grouped_cv_metrics.tsv	data/validation_anchors/standardized_plan_examples/results/fermentation_process_titer_model_v2/grouped_cv_metrics.tsv	1015	be5a0a92aef278883dad6ad1bf05e16d3c882b13cae7ee9868f7f20d0d77fbc2	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/fermentation_process_titer_model_v2/grouped_cv_predictions.tsv	data/validation_anchors/standardized_plan_examples/results/fermentation_process_titer_model_v2/grouped_cv_predictions.tsv	14360	974d1368baf1d58b05111721fefa0187630aaa4a2426773387710fd19d7d3a0e	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/fermentation_process_titer_model_v2/model_configuration_resolved.json	data/validation_anchors/standardized_plan_examples/results/fermentation_process_titer_model_v2/model_configuration_resolved.json	1492	e350a16f4a9fea5fb1217212d63b3b15041ec5ca39e95b2bdc6b7c8eab6ce3c1	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/fermentation_process_titer_model_v2/ridge_coefficients.tsv	data/validation_anchors/standardized_plan_examples/results/fermentation_process_titer_model_v2/ridge_coefficients.tsv	2569	9777214551ac70f597e3d2cb881e78295dd96a7b6dc6c64fcef5ffaa5a776323	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/qualification/FINAL_REPORT.md	data/validation_anchors/standardized_plan_examples/results/qualification/FINAL_REPORT.md	1726	3e360175eac97521397c8b2c4d92f18fe4300b87303c0e1640d5bf9f5b5e6fb0	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/qualification/governance_summary.json	data/validation_anchors/standardized_plan_examples/results/qualification/governance_summary.json	581	43164e1271c975a1534093411abad4d19e3674f0ef1451754a1e5b1c7a5f7fa7	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/qualification/module_status.tsv	data/validation_anchors/standardized_plan_examples/results/qualification/module_status.tsv	394	bf21896bdbbfe3aba043caadebf12e2f22d6819ba8be7d1e916c40df4bcbaaa5	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/qualification/qualification_checks.tsv	data/validation_anchors/standardized_plan_examples/results/qualification/qualification_checks.tsv	7991	c9f3e16fec58c2b7bf41a51c0879c3899d61c930e61bd168f737e3a6688c6322	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/qualification/result_artifact_sha256.tsv	data/validation_anchors/standardized_plan_examples/results/qualification/result_artifact_sha256.tsv	8325	885ce72eb8c985798143958e769908c7405054801a4de801eb7adefc223ddaf6	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:run_ecoli_extensions.sh	data/validation_anchors/standardized_plan_examples/run_ecoli_extensions.sh	1933	3f09c4557ccc19e67f25c53b84fb8dd4336d1471cc7eb9e6a065b2b344a46a09	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:run_shared_extensions.sh	data/validation_anchors/standardized_plan_examples/run_shared_extensions.sh	1557	98735620084ac59ba8592c661f4eb719b12b21479849223059d387191861a2f9	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:run_yeast_extensions.sh	data/validation_anchors/standardized_plan_examples/run_yeast_extensions.sh	1670	6c05ec86a9430154bc03245fdd98896f824369eb71a2078ff4e702b7aac55f82	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:scripts/build_future_interfaces.py	data/validation_anchors/standardized_plan_examples/scripts/build_future_interfaces.py	12384	0cfa3bc3f16affec5594e224ad6e96509096de0c6da1600893d81fcbf03732ec	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:scripts/redraw_bloom_diagnostics.py	data/validation_anchors/standardized_plan_examples/scripts/redraw_bloom_diagnostics.py	2342	14be69cf238d81f2b4ee4e4d729b367d7b7c8917200d0dd80ffe34e86222fc64	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:validation/extensions_complete.json	data/validation_anchors/standardized_plan_examples/validation/extensions_complete.json	4300	513504d802b88c369e8e6562a89310fd3105d8d698fd415f625da9624d226000	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:validation/future_interfaces.json	data/validation_anchors/standardized_plan_examples/validation/future_interfaces.json	548	13c2dcc5898ccb0741fd146b4572fd41f0c71466b72cab45dfd45949d6a0a151	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/README.md	data/validation_anchors/standardized_plan_examples/workflow/README.md	1226	031ef835b924aa3cdd2e5a1f6ac72c506651b043effc9f8b904e03d1f280b9b0	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/Snakefile	data/validation_anchors/standardized_plan_examples/workflow/Snakefile	18819	25c9c9f790eae42520e39489b0055a8a2970cb8274de3a5556a531c34cb23739	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/THIRD_PARTY_NOTICES.md	data/validation_anchors/standardized_plan_examples/workflow/THIRD_PARTY_NOTICES.md	891	8a96ba385b0b19441dddfe2f0f530868a2cad46e962a27ef2e36b1f1ee98f5de	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/config/config.yaml	data/validation_anchors/standardized_plan_examples/workflow/config/config.yaml	364	c99f3447cd75aae45dafd57a92cca9b6e0b6e0a557e0d1c59f8e7d973c30a2e4	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/docs/ARCHITECTURE_AND_OFFLINE_POLICY.md	data/validation_anchors/standardized_plan_examples/workflow/docs/ARCHITECTURE_AND_OFFLINE_POLICY.md	2936	c95052304cbe3d98d90778e8336f1e5bec117f890935a6f0149b2e32b29e6885	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/docs/PROCESS_SCOPE.md	data/validation_anchors/standardized_plan_examples/workflow/docs/PROCESS_SCOPE.md	1279	608b8670e9e7ae7f1a63b84705a9b47839b22800f80f2c845a8cd697be26b158	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/docs/SOURCE_PROVENANCE.md	data/validation_anchors/standardized_plan_examples/workflow/docs/SOURCE_PROVENANCE.md	1747	a437258244aab524da48a5f1328b4a43726fc05afca08b50ca3c1788f01e04ce	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/docs/guardrails/ASSOCIATION_EXTENSION_MASTER_GUIDE.md	data/validation_anchors/standardized_plan_examples/workflow/docs/guardrails/ASSOCIATION_EXTENSION_MASTER_GUIDE.md	9019	81a3545ead4ec6c92cc32dd18df5faa7b1732ec36723ba3440b42468eb4bbced	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/docs/guardrails/FILE_SHA256SUMS.txt	data/validation_anchors/standardized_plan_examples/workflow/docs/guardrails/FILE_SHA256SUMS.txt	1430	49220f0530fc1b52f5aa4333558e9d2bbe76e00d5220ac5aec1f8388bed4ffda	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/docs/guardrails/README.md	data/validation_anchors/standardized_plan_examples/workflow/docs/guardrails/README.md	1628	39c448e85ec7aa616497279ae3f455957061fd7880630f7dc854d97b26fa0207	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/docs/guardrails/docs/00_SCOPE_AND_NON_NEGOTIABLES.md	data/validation_anchors/standardized_plan_examples/workflow/docs/guardrails/docs/00_SCOPE_AND_NON_NEGOTIABLES.md	4916	9bbb1f14d0307b927111be770ca8529fb49629943d8de46ea5f5d14fae17fbb3	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/docs/guardrails/docs/01_DATASET_AND_TOOL_MATRIX.md	data/validation_anchors/standardized_plan_examples/workflow/docs/guardrails/docs/01_DATASET_AND_TOOL_MATRIX.md	6556	38f2238dacd8f555c432341ddf25d2df6f73fcd7a40beedf02f950c5e2cc8e9c	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/docs/guardrails/docs/02_MILESTONE_1_GWAS_QTL.md	data/validation_anchors/standardized_plan_examples/workflow/docs/guardrails/docs/02_MILESTONE_1_GWAS_QTL.md	5962	518a8f6caa38f6b4145bbc6576e9a2e733c36e91ea773a6daa9a63aa95c15f22	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/docs/guardrails/docs/03_MILESTONE_2_MOLECULAR_QTL.md	data/validation_anchors/standardized_plan_examples/workflow/docs/guardrails/docs/03_MILESTONE_2_MOLECULAR_QTL.md	7429	286fe0dbec4324e494ec708d135d7a78a4e58e5727e6aa37ebb2922d7683fd0f	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/docs/guardrails/docs/04_MILESTONE_3_MODULES_AND_INTEGRATION.md	data/validation_anchors/standardized_plan_examples/workflow/docs/guardrails/docs/04_MILESTONE_3_MODULES_AND_INTEGRATION.md	5942	45c583c0172f2df63354ae9596a829b0198d7054094b19535a3a79cc30d4af67	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/docs/guardrails/docs/05_MILESTONE_4_GEM_AND_PREDICTION.md	data/validation_anchors/standardized_plan_examples/workflow/docs/guardrails/docs/05_MILESTONE_4_GEM_AND_PREDICTION.md	5942	a818070e8b8c64bb8ee745bf45e6cb37c3b9813da545981d2116dcc5b0a6106c	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/docs/guardrails/docs/06_SNAKEMAKE_EXTENSION_AND_REPOSITORY.md	data/validation_anchors/standardized_plan_examples/workflow/docs/guardrails/docs/06_SNAKEMAKE_EXTENSION_AND_REPOSITORY.md	6529	fb88eb952c71b1237e33348bc280c16698bb05469260916245381a5fb6f855e1	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/docs/guardrails/docs/07_ACCEPTANCE_RELEASE_AND_STOP_RULES.md	data/validation_anchors/standardized_plan_examples/workflow/docs/guardrails/docs/07_ACCEPTANCE_RELEASE_AND_STOP_RULES.md	6122	e3a598af56dad2c309a2d3de853bce4b18b29bc8fdc179c61078b4eb2ba4b6d0	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/docs/guardrails/docs/08_CODEX_EXECUTION_PROMPT.md	data/validation_anchors/standardized_plan_examples/workflow/docs/guardrails/docs/08_CODEX_EXECUTION_PROMPT.md	6968	cf048b3c78c8da84057f573e012d175e77b227665ea7df3e3daef7b5710601a7	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/docs/guardrails/docs/09_PRIMARY_SOURCES.md	data/validation_anchors/standardized_plan_examples/workflow/docs/guardrails/docs/09_PRIMARY_SOURCES.md	5769	561d9690c2ceff11ba8b93fd271d403f7ed405d1c27fac46ced804edab245b7e	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/docs/guardrails/docs/10_ONE_PAGE_RUNBOOK.md	data/validation_anchors/standardized_plan_examples/workflow/docs/guardrails/docs/10_ONE_PAGE_RUNBOOK.md	4133	8a9159faf48cd8402d77af0a4a99d06c4229c2232c721fa3a3517f3ead3ec5f1	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/analyze_processed_pqtl.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/analyze_processed_pqtl.py	4171	682de84a225e12f4f4f171ba37b6462431699e157c9a082743c1c6405f19792a	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/extract_ecoref_safe.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/extract_ecoref_safe.py	2885	2322652d75dac0b4b1fd40fbb34cda172c6023a88743fbb2cd52181c68848c70	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/extract_fasta_from_gff.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/extract_fasta_from_gff.py	1294	f772a869bd85f5673950d6544ddc3318eb177fd734ae6f7423dfe677d054f490	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/extract_minimal_sources.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/extract_minimal_sources.py	3243	fd1e057071d3fc5773d6fc752840afb105d8b009a2210295d166b91be46cf4a5	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/mash_to_covariates.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/mash_to_covariates.py	2187	b5c27c831380ca38e301aeb17f9024e25d7360d620d2a57ef356f7aa2c91b6c8	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/prepare_ecoref_selected.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/prepare_ecoref_selected.py	3138	8e23fed4a1a9dd7b489678121429cf23730aaddde2160a0665218a12bb9f3721	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/prepare_multiomics.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/prepare_multiomics.py	3081	6f95765e815508c88827892fc4ec397ca8fe7e46d1d8312ed00efde2629b0d06	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/preprocess_albert.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/preprocess_albert.py	6922	699b9b039acb05fc5fc9aa7ab56a68bf9606fac52ba9d7e786aa6ba12c0ef2f6	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/preprocess_bloom.R	data/validation_anchors/standardized_plan_examples/workflow/scripts/preprocess_bloom.R	3487	14c2f4ac97ffb5a63710ce6ea1f1d17ad61ea9ef6160c06c6fe7305cad287545	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/run_bloom_qtl.sh	data/validation_anchors/standardized_plan_examples/workflow/scripts/run_bloom_qtl.sh	1631	187ccc39f1e53b2565a3e1b7b205aec57b02557694f1acef5d76e1679175d3dd	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/run_gem_models.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/run_gem_models.py	4454	29a750131f9a73c75bdb0647db24268fd17ab5ce914465f68d07c271d3951ae3	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/run_matrixeqtl.R	data/validation_anchors/standardized_plan_examples/workflow/scripts/run_matrixeqtl.R	2240	904b6eab5b0a8b8d382e867800f880c5e808d97fed2ae088f73bfc635cae76ab	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/run_memote.sh	data/validation_anchors/standardized_plan_examples/workflow/scripts/run_memote.sh	663	e90c37d7c4b9b10d5050b9cab8cf6bf5094164a44d712ab09f87131f450eed6e	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/run_mofa.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/run_mofa.py	4671	1f04b2ae6e368e5030b202c78ac17f415cbdbd1708a4c3a19d4b84015ad7046f	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/run_panaroo_safe.sh	data/validation_anchors/standardized_plan_examples/workflow/scripts/run_panaroo_safe.sh	2068	95f46d85b5a65a31df2fe1b9b252191381e8dfd5eda7f7e3259fdeff119a098e	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/run_prediction.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/run_prediction.py	4391	b3e133e315ee29e875ee891a38b1c33fd583894aacb54dfd14990ba300bde8b6	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/run_pyseer_safe.sh	data/validation_anchors/standardized_plan_examples/workflow/scripts/run_pyseer_safe.sh	1109	5478772d4846ceb992ea46a40e228b57e37c6d7d7eccbac21867af7a84eb803e	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/run_wgcna.R	data/validation_anchors/standardized_plan_examples/workflow/scripts/run_wgcna.R	2646	514fdb8c2af4484bc8403c69e4e118ce681c9cc70ded84d5157ec574c8af3205	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/run_wine_qtl.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/run_wine_qtl.py	5012	498e670c48534d63098ae4e6e86e816e2ef3b4519401e0e65951b926bfae387e	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/summarize_bloom.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/summarize_bloom.py	6467	8dfebd85ada3a26338b43c95dd25c232e9660239ac02fd315de40d91f3e3303e	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/summarize_ecoref.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/summarize_ecoref.py	11838	3fd45b117d891c3c4d86267b9d8f73127301459443d32672abcce3d01121ca46	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/summarize_memote.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/summarize_memote.py	2405	33023ae89164481a2062b8af8f2ef9494753b08e9d77c84effacaaa1eed2b133	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/validate_bundle_outputs.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/validate_bundle_outputs.py	19551	eca2371fb0a7912e1391925209c95003763386d2c00d9e0f2c9db71ca6a0aa66	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/verify_upstream_freeze.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/verify_upstream_freeze.py	3187	adc4aacca61a8143e8c3e5b11ca992d47d70ebbebc349bd447f30a9c40b5ec7f	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:workflow/scripts/write_diablo_status.py	data/validation_anchors/standardized_plan_examples/workflow/scripts/write_diablo_status.py	749	3d902c5537217823e4335fa1390fee377fba2a5d4f0c3b5d76dfc2bff892bf75	public_processed	PASS
auxiliary_asset	GALAXY_REFERENCE	interoperability_reference:EXECUTION_STATUS.tsv	galaxy_compatibility/EXECUTION_STATUS.tsv	1262	e8cf8976bb79b8589de441165396260ca5227130289a919714dba55850525cd9	public_processed	PASS
auxiliary_asset	GALAXY_REFERENCE	interoperability_reference:GALAXY_COMPATIBILITY_AUDIT.md	galaxy_compatibility/GALAXY_COMPATIBILITY_AUDIT.md	4472	879b4e9403a71a4610b463660564dc009d2d38bad5ad182ecf87915132ad962e	public_processed	PASS
auxiliary_asset	GALAXY_REFERENCE	interoperability_reference:NOT_USED_IN_ACTUAL_PROCESSING.md	galaxy_compatibility/NOT_USED_IN_ACTUAL_PROCESSING.md	1164	6b0b6c7bb2937489b9b89a0b204dbff76b23567577aff131884c15b66b79c6cc	public_processed	PASS
auxiliary_asset	GALAXY_REFERENCE	interoperability_reference:PIPELINE_STAGE_CROSSWALK.tsv	galaxy_compatibility/PIPELINE_STAGE_CROSSWALK.tsv	4101	981865f55f85902e3bac9d32010146751ca4ca2b4de48088173f8c63588311fb	public_processed	PASS
auxiliary_asset	GALAXY_REFERENCE	interoperability_reference:TOOL_MAPPING.tsv	galaxy_compatibility/TOOL_MAPPING.tsv	1565	768321978c8e2c871cf6aad3e758c1f563b064d9b10ec92a2ca9da769fea6199	public_processed	PASS
auxiliary_asset	GALAXY_REFERENCE	interoperability_reference:b36_positive_control.gxwf-tests.yml	galaxy_compatibility/b36_positive_control.gxwf-tests.yml	854	13a813ff471bf02aa2a6ccc9896e4a41a1d1a517522698592126368c56da653b	public_processed	PASS
auxiliary_asset	GALAXY_REFERENCE	interoperability_reference:b36_positive_control.gxwf.yml	galaxy_compatibility/b36_positive_control.gxwf.yml	4579	e868417603d6eeee4ec4949ef0e9d525d29baadcf8906de857a7b41575cec3d2	public_processed	PASS
auxiliary_asset	GALAXY_REFERENCE	interoperability_reference:fermentation_qc.gxwf-tests.yml	galaxy_compatibility/fermentation_qc.gxwf-tests.yml	1130	d7d927496f9c2d31721f88932a2bb365240fe67806a146ca2fae01496835d84c	public_processed	PASS
auxiliary_asset	GALAXY_REFERENCE	interoperability_reference:fermentation_qc.gxwf.yml	galaxy_compatibility/fermentation_qc.gxwf.yml	2231	6060543a85bdc191134951d66ecf62bf9b35fd222df4568a0a16c797747b5836	public_processed	PASS
auxiliary_asset	GALAXY_REFERENCE	interoperability_reference:four_omics_annotation_qc.gxwf-tests.yml	galaxy_compatibility/four_omics_annotation_qc.gxwf-tests.yml	840	0ab4daae2cfa547cf172dfdbee34a6ad5c74c4d2264ece65b02f3410c781f7a6	public_processed	PASS
auxiliary_asset	GALAXY_REFERENCE	interoperability_reference:four_omics_annotation_qc.gxwf.yml	galaxy_compatibility/four_omics_annotation_qc.gxwf.yml	4376	6db9a3b4e2d970a5b09403ae1e991cf0daad267f0328ebe347b0562b59e71991	public_processed	PASS
auxiliary_asset	GALAXY_REFERENCE	interoperability_reference:native/b36_positive_control-tests.yml	galaxy_compatibility/native/b36_positive_control-tests.yml	886	838fa49d279f231ba211ac9ad1273a30927294c61fc17e552f35b8a96df139eb	public_processed	PASS
auxiliary_asset	GALAXY_REFERENCE	interoperability_reference:native/b36_positive_control.ga	galaxy_compatibility/native/b36_positive_control.ga	11646	4e2bef07a1d46e8808d60944c0c1d04b524debc06121e3454678b818111d2a24	public_processed	PASS
auxiliary_asset	GALAXY_REFERENCE	interoperability_reference:native/fermentation_qc-tests.yml	galaxy_compatibility/native/fermentation_qc-tests.yml	1182	ceb0a9cd3d5bcc0d8733a7c3d2d0f2ff6538db74e3f4e36651b465a24e77b60d	public_processed	PASS
auxiliary_asset	GALAXY_REFERENCE	interoperability_reference:native/fermentation_qc.ga	galaxy_compatibility/native/fermentation_qc.ga	8696	2350232560dc7be21d0905adcdd7050235e900418da3c76e04ef082293479793	public_processed	PASS
auxiliary_asset	GALAXY_REFERENCE	interoperability_reference:native/four_omics_annotation_qc-tests.yml	galaxy_compatibility/native/four_omics_annotation_qc-tests.yml	855	1a403de6774d9b7bbac40bb1b197a65d172b0a8f517901bfdd637da04e3168bc	public_processed	PASS
