reported_result_id	study_accession	source_sample_id	showcase_sample_id	metabolite_name	reported_abundance	source_identification_label	database_identifier	chemical_formula	smiles	inchi	pubchem_id	kegg_id	hmdb_id	method	is_internal_standard	result_layer	mapping_to_reprocessed_feature	annotation_source
MTBLS697:ROW:0123	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	adenosine	2507024128.0	adenosine	CHEBI:16335	C10H13N5O4	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	InChI=1S/C10H13N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h2-4,6-7,10,16-18H,1H2,(H2,11,12,13)/t4-,6-,7-,10-/m1/s1	60961	C00212	HMDB00050	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0125	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	adenosine-2',3'-cyclic monophosphate	1058358.0	adenosine-2',3'-cyclic monophosphate					2024	C02353	HMDB11616	Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0127	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	adenosine 5'-diphosphate (ADP)	890363.0	adenosine 5'-diphosphate (ADP)					6022	C00008	HMDB01341	Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0129	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	alanine	486774272.0	alanine	CHEBI:16449	C3H7NO2	CC(N)C(O)=O	InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)	5950	C00041	HMDB00161	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0130	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	alanylleucine	894144.0	alanylleucine	CHEBI:177395	C9H18N2O3	OC(=O)C(NC(=O)C(N)C)CC(C)C	InChI=1S/C9H18N2O3/c1-5(2)4-7(9(13)14)11-8(12)6(3)10/h5-7H,4,10H2,1-3H3,(H,11,12)(H,13,14)	259583		HMDB28691	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0133	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	alpha-hydroxyisocaproate	999205.0	alpha-hydroxyisocaproate	CHEBI:59783	C6H12O3	C(C(C(O)=O)O)C(C)C	InChI=1S/C6H12O3/c1-4(2)3-5(7)6(8)9/h4-5,7H,3H2,1-2H3,(H,8,9)	83697	C03264	HMDB00746	Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0134	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	alpha-hydroxyisovalerate	14584518.0	alpha-hydroxyisovalerate	CHEBI:60645	C5H10O3	CC(C)C(O)C(O)=O	InChI=1S/C5H10O3/c1-3(2)4(6)5(7)8/h3-4,6H,1-2H3,(H,7,8)	99823		HMDB00407	Method 4	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0135	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	alpha-ketoglutarate	95987136.0	alpha-ketoglutarate	CHEBI:30915	C5H6O5	OC(=O)CCC(=O)C(O)=O	InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)	51	C00026	HMDB00208	Method 4	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0136	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	adenosine 5'-monophosphate (AMP)	664257600.0	adenosine 5'-monophosphate (AMP)					6083	C00020	HMDB00045	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0137	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	anthranilate	371732.0	anthranilate	CHEBI:30754	C7H7NO2	Nc1ccccc1C(O)=O	InChI=1S/C7H7NO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,8H2,(H,9,10)	227	C00108	HMDB01123	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0138	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	arabinose	766078.0	arabinose	CHEBI:22599	C5H10O5			66308	C00216	HMDB00646	Method 4	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0139	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	arabitol/xylitol	329131.0	arabitol/xylitol	CHEBI:17151	C5H12O5	OC[C@H](O)[C@@H](O)[C@H](O)CO	InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4+,5+	6912	C01904		Method 4	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0140	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	arabonate/xylonate	30527516.0	arabonate/xylonate	CHEBI:48093	C5H10O6	OC[C@@H](O)[C@H](O)[C@@H](O)C(O)=O	InChI=1S/C5H10O6/c6-1-2(7)3(8)4(9)5(10)11/h2-4,6-9H,1H2,(H,10,11)/t2-,3+,4-/m1/s1				Method 4	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0141	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	arachidate (20:0)	3833653.0	arachidate (20:0)					10467	C06425	HMDB02212	Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0142	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	argininate*	3758391.0	argininate*	CHEBI:29016	C6H14N4O2	NC(CCCNC(N)=N)C(O)=O	InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)	160437		HMDB03148	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0143	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	arginine	2012052224.0	arginine	CHEBI:29016	C6H14N4O2	NC(CCCNC(N)=N)C(O)=O	InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)	232	C00062	HMDB00517	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0144	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	argininosuccinate	9894289.0	argininosuccinate	CHEBI:184023	C10H18N4O6	OC(=O)[C@@H](N)CCC/N=C(/N[C@@H](CC(O)=O)C(O)=O)\N	InChI=1S/C10H18N4O6/c11-5(8(17)18)2-1-3-13-10(12)14-6(9(19)20)4-7(15)16/h5-6H,1-4,11H2,(H,15,16)(H,17,18)(H,19,20)(H3,12,13,14)/t5-,6-/m0/s1	828	C03406	HMDB00052	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0145	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	asparagine	318601728.0	asparagine	CHEBI:22653	C4H8N2O3	NC(CC(N)=O)C(O)=O	InChI=1S/C4H8N2O3/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H2,6,7)(H,8,9)	6267	C00152	HMDB00168	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0146	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	aspartate	560782528.0	aspartate	CHEBI:22660	C4H7NO4	NC(CC(O)=O)C(O)=O	InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)	5960	C00049	HMDB00191	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0147	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	beta-hydroxyisovalerate	356801.0	beta-hydroxyisovalerate	CHEBI:37084	C5H10O3	CC(C)(O)CC(O)=O	InChI=1S/C5H10O3/c1-5(2,8)3-4(6)7/h8H,3H2,1-2H3,(H,6,7)	69362		HMDB00754	Method 4	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0148	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	betaine	4453262.0	betaine	CHEBI:17750	C5H11NO2	C[N+](C)(C)CC([O-])=O	InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3	247	C00719	HMDB00043	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0149	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	biliverdin	1691868.0	biliverdin	CHEBI:17033	C33H34N4O6	CC1=C(CCC(O)=O)\C(/N=C1/C=C1NC(=O)C(C=C)=C/1C)=C\c1[nH]c(\C=C2NC(=O)C(C)=C/2C=C)c(C)c1CCC(O)=O	InChI=1S/C33H34N4O6/c1-7-20-19(6)32(42)37-27(20)14-25-18(5)23(10-12-31(40)41)29(35-25)15-28-22(9-11-30(38)39)17(4)24(34-28)13-26-16(3)21(8-2)33(43)36-26/h7-8,13-15,35H,1-2,9-12H2,3-6H3,(H,36,43)(H,37,42)(H,38,39)(H,40,41)/b26-13-,27-14-,28-15-	5353439	C00500	HMDB01008	Method 2	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0150	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	biotin	2874420.0	biotin	CHEBI:15956	C10H16N2O3S	[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2	InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/t6-,7-,9-/m0/s1	171548	C00120	HMDB00030	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0151	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	butyryl/isobutyryl CoA	463851.0	butyryl/isobutyryl CoA	CHEBI:15479	C25H42N7O17P3S	CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12	InChI=1S/C25H42N7O17P3S/c1-13(2)24(37)53-8-7-27-15(33)5-6-28-22(36)19(35)25(3,4)10-46-52(43,44)49-51(41,42)45-9-14-18(48-50(38,39)40)17(34)23(47-14)32-12-31-16-20(26)29-11-30-21(16)32/h11-14,17-19,23,34-35H,5-10H2,1-4H3,(H,27,33)(H,28,36)(H,41,42)(H,43,44)(H2,26,29,30)(H2,38,39,40)/t14-,17-,18-,19+,23-/m1/s1				Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0153	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	caprate (10:0)	3742502.0	caprate (10:0)					2969	C01571	HMDB00511	Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0156	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	cytidine 5'-diphosphocholine	362758.0	cytidine 5'-diphosphocholine	CHEBI:16436	C14H26N4O11P2	C[N+](C)(C)CCOP([O-])(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(N)nc1=O	InChI=1S/C14H26N4O11P2/c1-18(2,3)6-7-26-30(22,23)29-31(24,25)27-8-9-11(19)12(20)13(28-9)17-5-4-10(15)16-14(17)21/h4-5,9,11-13,19-20H,6-8H2,1-3H3,(H3-,15,16,21,22,23,24,25)/t9-,11-,12-,13-/m1/s1	13804	C00307	HMDB01413	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0157	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	choline	73392080.0	choline	CHEBI:15354	C5H14NO+	C[N+](C)(C)CCO	InChI=1S/C5H14NO/c1-6(2,3)4-5-7/h7H,4-5H2,1-3H3/q+1	305	C00114	HMDB00097	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0158	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	citrate	215062352.0	citrate	CHEBI:30769	C6H8O7	OC(=O)CC(O)(CC(O)=O)C(O)=O	InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)	311	C00158	HMDB00094	Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0159	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	citrulline	29964448.0	citrulline	CHEBI:18211	C6H13N3O3	NC(CCCNC(N)=O)C(O)=O	InChI=1S/C6H13N3O3/c7-4(5(10)11)2-1-3-9-6(8)12/h4H,1-3,7H2,(H,10,11)(H3,8,9,12)	9750	C00327	HMDB00904	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0160	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	cytidine 5'-monophosphate (5'-CMP)	35249684.0	cytidine 5'-monophosphate (5'-CMP)					6131	C00055	HMDB00095	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0161	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	coenzyme A	2936871.0	coenzyme A	CHEBI:15346	C21H36N7O16P3S	CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS	InChI=1S/C21H36N7O16P3S/c1-21(2,16(31)19(32)24-4-3-12(29)23-5-6-48)8-41-47(38,39)44-46(36,37)40-7-11-15(43-45(33,34)35)14(30)20(42-11)28-10-27-13-17(22)25-9-26-18(13)28/h9-11,14-16,20,30-31,48H,3-8H2,1-2H3,(H,23,29)(H,24,32)(H,36,37)(H,38,39)(H2,22,25,26)(H2,33,34,35)/t11-,14-,15-,16+,20-/m1/s1	317	C00010	HMDB01423	Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0162	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	cystathionine	3013553.0	cystathionine	CHEBI:17755	C7H14N2O4S	NC(CCSCC(N)C(O)=O)C(O)=O	InChI=1S/C7H14N2O4S/c8-4(6(10)11)1-2-14-3-5(9)7(12)13/h4-5H,1-3,8-9H2,(H,10,11)(H,12,13)	439258	C02291	HMDB00099	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0163	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	cysteine	33174604.0	cysteine	CHEBI:15356	C3H7NO2S	NC(CS)C(O)=O	InChI=1S/C3H7NO2S/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)	5862	C00097	HMDB00574	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0164	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	cysteine-glutathione disulfide	1798886.0	cysteine-glutathione disulfide	CHEBI:143243	C13H22N4O8S2	S(SCC(N)C(O)=O)C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O	InChI=1S/C13H22N4O8S2/c14-6(12(22)23)1-2-9(18)17-8(11(21)16-3-10(19)20)5-27-26-4-7(15)13(24)25/h6-8H,1-5,14-15H2,(H,16,21)(H,17,18)(H,19,20)(H,22,23)(H,24,25)/t6-,7?,8-/m0/s1	4247235		HMDB00656	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0165	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	cysteinylglycine	31881398.0	cysteinylglycine	CHEBI:4047	C5H10N2O3S	N[C@@H](CS)C(=O)NCC(O)=O	InChI=1S/C5H10N2O3S/c6-3(2-11)5(10)7-1-4(8)9/h3,11H,1-2,6H2,(H,7,10)(H,8,9)/t3-/m0/s1	439498	C01419	HMDB00078	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0166	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	cytidine	7377270.0	cytidine	CHEBI:17562	C9H13N3O5	Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1	InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)/t4-,6-,7-,8-/m1/s1	6175	C00475	HMDB00089	Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0167	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	cytidine 2',3'-cyclic monophosphate	3109654.0	cytidine 2',3'-cyclic monophosphate	CHEBI:177258	C9H12N3O7P	P1(O[C@]2([C@@](O1)(C(O[C@@H]2CO)N3C=CC(=NC3=O)N)[H])[H])(O)=O	InChI=1S/C9H12N3O7P/c10-5-1-2-12(9(14)11-5)8-7-6(4(3-13)17-8)18-20(15,16)19-7/h1-2,4,6-8,13H,3H2,(H,15,16)(H2,10,11,14)/t4-,6-,7-,8?/m1/s1	417654	C02354	HMDB11691	Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0169	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	2'-deoxycytidine 5'-monophosphate	834749.0	2'-deoxycytidine 5'-monophosphate	CHEBI:15918	C9H14N3O7P	Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(O)(O)=O)O2)c(=O)n1	InChI=1S/C9H14N3O7P/c10-7-1-2-12(9(14)11-7)8-3-5(13)6(19-8)4-18-20(15,16)17/h1-2,5-6,8,13H,3-4H2,(H2,10,11,14)(H2,15,16,17)/t5-,6+,8+/m0/s1	13945	C00239	HMDB01202	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0171	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	diacetylchitobiose	1816883.0	diacetylchitobiose	CHEBI:28681	C16H28N2O11	CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]1O	InChI=1S/C16H28N2O11/c1-5(21)17-9-13(25)14(8(4-20)27-15(9)26)29-16-10(18-6(2)22)12(24)11(23)7(3-19)28-16/h7-16,19-20,23-26H,3-4H2,1-2H3,(H,17,21)(H,18,22)/t7-,8-,9-,10-,11-,12-,13-,14-,15?,16+/m1/s1	439544	C01674	HMDB03556	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0172	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	diacylglycerol (14:0/18:1, 16:0/16:1) [2]*	281573.0	diacylglycerol (14:0/18:1, 16:0/16:1) [2]*								Method 2	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0173	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	dihomo-linoleate (20:2n6)	388707.0	dihomo-linoleate (20:2n6)		C20H35O2-			6439848	C16525	HMDB05060	Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0175	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	dihydroxyacetone phosphate (DHAP)	2807860.0	dihydroxyacetone phosphate (DHAP)					668	C00111	HMDB01473	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0176	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	dimethylarginine (SDMA + ADMA)	230816704.0	dimethylarginine (SDMA + ADMA)					123831	C03626	HMDB01539	Method 1	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0177	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	eicosanoylsphingosine (d20:1)*	557009.0	eicosanoylsphingosine (d20:1)*								Method 2	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0178	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	eicosenoate (20:1)	12190003.0	eicosenoate (20:1)					5282768	C16526	HMDB02231	Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0179	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	ergosterol	61136088.0	ergosterol	CHEBI:16933	C28H44O	[H][C@@]1(CC[C@@]2([H])C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)\C=C\[C@H](C)C(C)C	InChI=1S/C28H44O/c1-18(2)19(3)7-8-20(4)24-11-12-25-23-10-9-21-17-22(29)13-15-27(21,5)26(23)14-16-28(24,25)6/h7-10,18-20,22,24-26,29H,11-17H2,1-6H3/b8-7+/t19-,20+,22-,24+,25-,26-,27-,28+/m0/s1	444679	C01694	HMDB00878	Method 2	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
MTBLS697:ROW:0180	MTBLS697	CHAL-00035	YEAST-CENPK-LOWGROWTH	erucate (22:1n9)	434338.0	erucate (22:1n9)					5281116	C08316	HMDB02068	Method 3	False	publisher-reported processed metabolite result	not available: source MAF omits m/z and retention time	MetaboLights MTBLS697 MAF: m_MTBLS697_metabolite_profiling_mass_spectrometry_v2_maf.tsv
