feature_id	protein_accession	gene_id	gene_name	protein_name	best_protein_q	display_label	annotation_source	YEAST-CENPK-LOWGROWTH
PROT:sp|P38623|RCK2_YEAST	sp|P38623|RCK2_YEAST		RCK2	Serine/threonine-protein kinase RCK2	0.00035489036	RCK2 — Serine/threonine-protein kinase RCK2	search FASTA description + reference GFF	27.166002592932774
PROT:sp|P38624|PSB1_YEAST	sp|P38624|PSB1_YEAST		PRE3	Proteasome subunit beta type-1	0.00035489036	PRE3 — Proteasome subunit beta type-1	search FASTA description + reference GFF	31.3975807684091
PROT:sp|P38625|GUAA_YEAST	sp|P38625|GUAA_YEAST		GUA1	GMP synthase	0.00035489036	GUA1 — GMP synthase	search FASTA description + reference GFF	33.98242616804206
PROT:sp|P38626|NCB5R_YEAST	sp|P38626|NCB5R_YEAST		CBR1	NADH-cytochrome b5 reductase 1	0.00035489036	CBR1 — NADH-cytochrome b5 reductase 1	search FASTA description + reference GFF	32.60301149025945
PROT:sp|P38627|URA8_YEAST	sp|P38627|URA8_YEAST		URA8	CTP synthase 2	0.00035489036	URA8 — CTP synthase 2	search FASTA description + reference GFF	29.293483891589464
PROT:sp|P38628|AGM1_YEAST	sp|P38628|AGM1_YEAST		PCM1	Phosphoacetylglucosamine mutase	0.00035489036	PCM1 — Phosphoacetylglucosamine mutase	search FASTA description + reference GFF	31.701687815447418
PROT:sp|P38629|RFC3_YEAST	sp|P38629|RFC3_YEAST		RFC3	Replication factor C subunit 3	0.00035489036	RFC3 — Replication factor C subunit 3	search FASTA description + reference GFF	29.783517374830243
PROT:sp|P38630|RFC1_YEAST	sp|P38630|RFC1_YEAST		RFC1	Replication factor C subunit 1	0.00035489036	RFC1 — Replication factor C subunit 1	search FASTA description + reference GFF	28.86336753819996
PROT:sp|P38631|FKS1_YEAST	sp|P38631|FKS1_YEAST		FKS1	1,3-beta-glucan synthase component FKS1	0.00035489036	FKS1 — 1,3-beta-glucan synthase component FKS1	search FASTA description + reference GFF	28.77254894229066
PROT:sp|P38634|SIC1_YEAST	sp|P38634|SIC1_YEAST		SIC1	Protein SIC1	0.00035489036	SIC1 — Protein SIC1	search FASTA description + reference GFF	28.330321747646703
PROT:sp|P38635|HIS9_YEAST	sp|P38635|HIS9_YEAST		HIS2	Histidinol-phosphatase	0.00035489036	HIS2 — Histidinol-phosphatase	search FASTA description + reference GFF	24.749789678959697
PROT:sp|P38636|ATX1_YEAST	sp|P38636|ATX1_YEAST		ATX1	Copper chaperone ATX1	0.00035489036	ATX1 — Copper chaperone ATX1	search FASTA description + reference GFF	29.2379597570118
PROT:sp|P38682|GLO3_YEAST	sp|P38682|GLO3_YEAST		GLO3	ADP-ribosylation factor GTPase-activating protein GLO3	0.00035489036	GLO3 — ADP-ribosylation factor GTPase-activating protein GLO3	search FASTA description + reference GFF	31.57753925200604
PROT:sp|P38687|SRP68_YEAST	sp|P38687|SRP68_YEAST		SRP68	Signal recognition particle subunit SRP68	0.00035489036	SRP68 — Signal recognition particle subunit SRP68	search FASTA description + reference GFF	30.477557946114132
PROT:sp|P38688|SRP72_YEAST	sp|P38688|SRP72_YEAST		SRP72	Signal recognition particle subunit SRP72	0.00035489036	SRP72 — Signal recognition particle subunit SRP72	search FASTA description + reference GFF	29.54327338860866
PROT:sp|P38689|KPR3_YEAST	sp|P38689|KPR3_YEAST		PRS3	Ribose-phosphate pyrophosphokinase 3	0.00035489036	PRS3 — Ribose-phosphate pyrophosphokinase 3	search FASTA description + reference GFF	30.99873696621414
PROT:sp|P38694|MSC7_YEAST	sp|P38694|MSC7_YEAST		MSC7	Putative aldehyde dehydrogenase-like protein YHR039C	0.00035489036	MSC7 — Putative aldehyde dehydrogenase-like protein YHR039C	search FASTA description + reference GFF	28.70948469917832
PROT:sp|P38695|HXT5_YEAST	sp|P38695|HXT5_YEAST		HXT5	Probable glucose transporter HXT5	0.00035489036	HXT5 — Probable glucose transporter HXT5	search FASTA description + reference GFF	27.67129205908585
PROT:sp|P38698|PPX1_YEAST	sp|P38698|PPX1_YEAST		PPX1	Polyphosphatase	0.00035489036	PPX1 — Polyphosphatase	search FASTA description + reference GFF	29.335443957043957
PROT:sp|P38700|APM2_YEAST	sp|P38700|APM2_YEAST		APM2	Adaptin medium chain homolog APM2	0.00035489036	APM2 — Adaptin medium chain homolog APM2	search FASTA description + reference GFF	24.45091459305041
PROT:sp|P38701|RS20_YEAST	sp|P38701|RS20_YEAST		RPS20	Small ribosomal subunit protein uS10	0.00035489036	RPS20 — Small ribosomal subunit protein uS10	search FASTA description + reference GFF	36.95869261012541
PROT:sp|P38703|LAG1_YEAST	sp|P38703|LAG1_YEAST		LAG1	Ceramide synthase LAG1	0.00035489036	LAG1 — Ceramide synthase LAG1	search FASTA description + reference GFF	28.87633164698464
PROT:sp|P38705|SYSM_YEAST	sp|P38705|SYSM_YEAST		DIA4	Serine--tRNA ligase, mitochondrial	0.00035489036	DIA4 — Serine--tRNA ligase, mitochondrial	search FASTA description + reference GFF	26.35105276213755
PROT:sp|P38707|SYNC_YEAST	sp|P38707|SYNC_YEAST		DED81	Asparagine--tRNA ligase, cytoplasmic	0.00035489036	DED81 — Asparagine--tRNA ligase, cytoplasmic	search FASTA description + reference GFF	34.366033372993165
PROT:sp|P38708|YHI0_YEAST	sp|P38708|YHI0_YEAST		YHR020W	Putative proline--tRNA ligase YHR020W	0.00035489036	YHR020W — Putative proline--tRNA ligase YHR020W	search FASTA description + reference GFF	34.16725136125924
PROT:sp|P38712|RRP3_YEAST	sp|P38712|RRP3_YEAST		RRP3	ATP-dependent rRNA helicase RRP3	0.00035489036	RRP3 — ATP-dependent rRNA helicase RRP3	search FASTA description + reference GFF	29.7173622838323
PROT:sp|P38713|OSH3_YEAST	sp|P38713|OSH3_YEAST		OSH3	Oxysterol-binding protein homolog 3	0.00035489036	OSH3 — Oxysterol-binding protein homolog 3	search FASTA description + reference GFF	24.08654857893391
PROT:sp|P38715|GRE3_YEAST	sp|P38715|GRE3_YEAST		GRE3	NADPH-dependent aldose reductase GRE3	0.00035489036	GRE3 — NADPH-dependent aldose reductase GRE3	search FASTA description + reference GFF	33.8147996349121
PROT:sp|P38716|YHR2_YEAST	sp|P38716|YHR2_YEAST		YHR112C	Uncharacterized trans-sulfuration enzyme YHR112C	0.00035489036	YHR112C — Uncharacterized trans-sulfuration enzyme YHR112C	search FASTA description + reference GFF	29.57122313468589
PROT:sp|P38719|DBP8_YEAST	sp|P38719|DBP8_YEAST		DBP8	ATP-dependent RNA helicase DBP8	0.00035489036	DBP8 — ATP-dependent RNA helicase DBP8	search FASTA description + reference GFF	27.37347624261773
PROT:sp|P38720|6PGD1_YEAST	sp|P38720|6PGD1_YEAST		GND1	6-phosphogluconate dehydrogenase, decarboxylating 1	0.00035489036	GND1 — 6-phosphogluconate dehydrogenase, decarboxylating 1	search FASTA description + reference GFF	36.61277160450255
PROT:sp|P38732|EFM1_YEAST	sp|P38732|EFM1_YEAST		EFM1	Protein-lysine N-methyltransferase EFM1	0.00035489036	EFM1 — Protein-lysine N-methyltransferase EFM1	search FASTA description + reference GFF	27.779101005738923
PROT:sp|P38736|GOSR1_YEAST	sp|P38736|GOSR1_YEAST		GOS1	Golgi SNAP receptor complex member 1	0.00035489036	GOS1 — Golgi SNAP receptor complex member 1	search FASTA description + reference GFF	27.8726738770042
PROT:sp|P38737|ECM29_YEAST	sp|P38737|ECM29_YEAST		ECM29	Proteasome component ECM29	0.00035489036	ECM29 — Proteasome component ECM29	search FASTA description + reference GFF	27.010122298812348
PROT:sp|P38738|OCA5_YEAST	sp|P38738|OCA5_YEAST		OCA5	Oxidant-induced cell-cycle arrest protein 5	0.00035489036	OCA5 — Oxidant-induced cell-cycle arrest protein 5	search FASTA description + reference GFF	25.987948132797264
PROT:sp|P38741|RIM4_YEAST	sp|P38741|RIM4_YEAST		RIM4	Meiotic activator RIM4	0.00035489036	RIM4 — Meiotic activator RIM4	search FASTA description + reference GFF	30.480928319428145
PROT:sp|P38742|NPR3_YEAST	sp|P38742|NPR3_YEAST		NPR3	Nitrogen permease regulator 3	0.00039205546	NPR3 — Nitrogen permease regulator 3	search FASTA description + reference GFF	24.58319507778473
PROT:sp|P38744|PHS_YEAST	sp|P38744|PHS_YEAST		YHL018W	Putative pterin-4-alpha-carbinolamine dehydratase	0.00036535654	YHL018W — Putative pterin-4-alpha-carbinolamine dehydratase	search FASTA description + reference GFF	27.966842614365696
PROT:sp|P38746|YLF2_YEAST	sp|P38746|YLF2_YEAST		YLF2	Obg-like ATPase homolog	0.00035489036	YLF2 — Obg-like ATPase homolog	search FASTA description + reference GFF	25.922420957063142
PROT:sp|P38747|OTU2_YEAST	sp|P38747|OTU2_YEAST		OTU2	OTU domain-containing protein 2	0.00035489036	OTU2 — OTU domain-containing protein 2	search FASTA description + reference GFF	28.15076434215496
PROT:sp|P38754|RL14B_YEAST	sp|P38754|RL14B_YEAST		RPL14B	Large ribosomal subunit protein eL14B	0.00035489036	RPL14B — Large ribosomal subunit protein eL14B	search FASTA description + reference GFF	31.22959221256705
PROT:sp|P38755|OSH7_YEAST	sp|P38755|OSH7_YEAST		OSH7	Oxysterol-binding protein homolog 7	0.00035489036	OSH7 — Oxysterol-binding protein homolog 7	search FASTA description + reference GFF	32.12846754112904
PROT:sp|P38756|TCD1_YEAST	sp|P38756|TCD1_YEAST		TCD1	tRNA threonylcarbamoyladenosine dehydratase 1	0.00040792138	TCD1 — tRNA threonylcarbamoyladenosine dehydratase 1	search FASTA description + reference GFF	24.4459487178184
PROT:sp|P38758|TDA3_YEAST	sp|P38758|TDA3_YEAST		TDA3	Putative oxidoreductase TDA3	0.00035489036	TDA3 — Putative oxidoreductase TDA3	search FASTA description + reference GFF	28.7346778326649
PROT:sp|P38759|VPS29_YEAST	sp|P38759|VPS29_YEAST		VPS29	Vacuolar protein sorting-associated protein 29	0.00035489036	VPS29 — Vacuolar protein sorting-associated protein 29	search FASTA description + reference GFF	29.24124567594856
PROT:sp|P38764|RPN1_YEAST	sp|P38764|RPN1_YEAST		RPN1	26S proteasome regulatory subunit RPN1	0.00035489036	RPN1 — 26S proteasome regulatory subunit RPN1	search FASTA description + reference GFF	32.93608177627823
PROT:sp|P38765|YHI9_YEAST	sp|P38765|YHI9_YEAST		YHI9	Uncharacterized isomerase YHI9	0.00035489036	YHI9 — Uncharacterized isomerase YHI9	search FASTA description + reference GFF	30.363131952208978
PROT:sp|P38768|PIH1_YEAST	sp|P38768|PIH1_YEAST		PIH1	Protein interacting with Hsp90 1	0.0027787779	PIH1 — Protein interacting with Hsp90 1	search FASTA description + reference GFF	26.580900095445436
PROT:sp|P38771|RRF1_YEAST	sp|P38771|RRF1_YEAST		RRF1	Ribosome-recycling factor, mitochondrial	0.00035489036	RRF1 — Ribosome-recycling factor, mitochondrial	search FASTA description + reference GFF	30.917164236283337
PROT:sp|P38773|DOG2_YEAST	sp|P38773|DOG2_YEAST		DOG2	2-deoxyglucose-6-phosphate phosphatase 2	0.00035489036	DOG2 — 2-deoxyglucose-6-phosphate phosphatase 2	search FASTA description + reference GFF	27.51522416019169
PROT:sp|P38777|FSH1_YEAST	sp|P38777|FSH1_YEAST		FSH1	Family of serine hydrolases 1	0.00035489036	FSH1 — Family of serine hydrolases 1	search FASTA description + reference GFF	31.23226178059661
PROT:sp|P38779|CIC1_YEAST	sp|P38779|CIC1_YEAST		CIC1	Proteasome-interacting protein CIC1	0.00035489036	CIC1 — Proteasome-interacting protein CIC1	search FASTA description + reference GFF	30.44949292957655
PROT:sp|P38786|RPP1_YEAST	sp|P38786|RPP1_YEAST		RPP1	Ribonuclease P/MRP protein subunit RPP1	0.00035489036	RPP1 — Ribonuclease P/MRP protein subunit RPP1	search FASTA description + reference GFF	24.835518465148265
PROT:sp|P38787|PANE_YEAST	sp|P38787|PANE_YEAST		PAN5	2-dehydropantoate 2-reductase	0.00035489036	PAN5 — 2-dehydropantoate 2-reductase	search FASTA description + reference GFF	27.32374048188346
PROT:sp|P38788|SSZ1_YEAST	sp|P38788|SSZ1_YEAST		SSZ1	Ribosome-associated complex subunit SSZ1	0.00035489036	SSZ1 — Ribosome-associated complex subunit SSZ1	search FASTA description + reference GFF	35.0196211384854
PROT:sp|P38789|SSF1_YEAST	sp|P38789|SSF1_YEAST		SSF1	Ribosome biogenesis protein SSF1	0.00035489036	SSF1 — Ribosome biogenesis protein SSF1	search FASTA description + reference GFF	25.32049558854721
PROT:sp|P38791|DHYS_YEAST	sp|P38791|DHYS_YEAST		DYS1	Deoxyhypusine synthase	0.00035489036	DYS1 — Deoxyhypusine synthase	search FASTA description + reference GFF	31.82208534978773
PROT:sp|P38792|RRP4_YEAST	sp|P38792|RRP4_YEAST		RRP4	Exosome complex component RRP4	0.00035489036	RRP4 — Exosome complex component RRP4	search FASTA description + reference GFF	25.87357953446588
PROT:sp|P38795|NADE_YEAST	sp|P38795|NADE_YEAST		QNS1	Glutamine-dependent NAD(+) synthetase	0.00035489036	QNS1 — Glutamine-dependent NAD(+) synthetase	search FASTA description + reference GFF	31.64313461655921
PROT:sp|P38798|NMD2_YEAST	sp|P38798|NMD2_YEAST		NMD2	Nonsense-mediated mRNA decay protein 2	0.00035489036	NMD2 — Nonsense-mediated mRNA decay protein 2	search FASTA description + reference GFF	25.995305252417804
PROT:sp|P38803|IPI1_YEAST	sp|P38803|IPI1_YEAST		IPI1	Pre-rRNA-processing protein IPI1	0.00035489036	IPI1 — Pre-rRNA-processing protein IPI1	search FASTA description + reference GFF	25.726230618294665
PROT:sp|P38804|SDO1L_YEAST	sp|P38804|SDO1L_YEAST		RTC3	Restriction of telomere capping protein 3	0.00035489036	RTC3 — Restriction of telomere capping protein 3	search FASTA description + reference GFF	31.733730171824288
PROT:sp|P38805|RPF1_YEAST	sp|P38805|RPF1_YEAST		RPF1	Ribosome production factor 1	0.00035489036	RPF1 — Ribosome production factor 1	search FASTA description + reference GFF	25.378766106970023
PROT:sp|P38809|YHP7_YEAST	sp|P38809|YHP7_YEAST		YHR097C	Uncharacterized protein YHR097C	0.00035489036	YHR097C — Uncharacterized protein YHR097C	search FASTA description + reference GFF	28.66846159009757
PROT:sp|P38810|SFB3_YEAST	sp|P38810|SFB3_YEAST		SFB3	SED5-binding protein 3	0.00035489036	SFB3 — SED5-binding protein 3	search FASTA description + reference GFF	30.52300645306468
PROT:sp|P38811|TRA1_YEAST	sp|P38811|TRA1_YEAST		TRA1	SAGA complex/NuA4 acetyltransferase complex subunit TRA1	0.00035489036	TRA1 — SAGA complex/NuA4 acetyltransferase complex subunit TRA1	search FASTA description + reference GFF	24.8085500209073
PROT:sp|P38812|GEP4_YEAST	sp|P38812|GEP4_YEAST		GEP4	Phosphatidylglycerophosphatase GEP4, mitochondrial	0.00035489036	GEP4 — Phosphatidylglycerophosphatase GEP4, mitochondrial	search FASTA description + reference GFF	26.561211249395093
PROT:sp|P38816|TRXB2_YEAST	sp|P38816|TRXB2_YEAST		TRR2	Thioredoxin reductase 2, mitochondrial	0.00035489036	TRR2 — Thioredoxin reductase 2, mitochondrial	search FASTA description + reference GFF	28.583029316787535
PROT:sp|P38817|GGA2_YEAST	sp|P38817|GGA2_YEAST		GGA2	ADP-ribosylation factor-binding protein GGA2	0.00035489036	GGA2 — ADP-ribosylation factor-binding protein GGA2	search FASTA description + reference GFF	31.422051932681946
PROT:sp|P38818|CTM1_YEAST	sp|P38818|CTM1_YEAST		CTM1	Cytochrome c lysine N-methyltransferase 1	0.00035489036	CTM1 — Cytochrome c lysine N-methyltransferase 1	search FASTA description + reference GFF	25.39088590983855
PROT:sp|P38819|ERP5_YEAST	sp|P38819|ERP5_YEAST		ERP5	Protein ERP5	0.00035489036	ERP5 — Protein ERP5	search FASTA description + reference GFF	27.19105601820532
PROT:sp|P38820|UBA4_YEAST	sp|P38820|UBA4_YEAST		UBA4	Adenylyltransferase and sulfurtransferase UBA4	0.00035489036	UBA4 — Adenylyltransferase and sulfurtransferase UBA4	search FASTA description + reference GFF	27.171566103899256
PROT:sp|P38821|DNPEP_YEAST	sp|P38821|DNPEP_YEAST		APE4	Aspartyl aminopeptidase 4	0.00035489036	APE4 — Aspartyl aminopeptidase 4	search FASTA description + reference GFF	32.36287200694297
PROT:sp|P38822|BZZ1_YEAST	sp|P38822|BZZ1_YEAST		BZZ1	Protein BZZ1	0.00035489036	BZZ1 — Protein BZZ1	search FASTA description + reference GFF	28.24689651815985
PROT:sp|P38825|TOM71_YEAST	sp|P38825|TOM71_YEAST		TOM71	Protein TOM71	0.00035489036	TOM71 — Protein TOM71	search FASTA description + reference GFF	28.756890914840728
PROT:sp|P38828|LSM12_YEAST	sp|P38828|LSM12_YEAST		LSM12	Protein LSM12	0.00035489036	LSM12 — Protein LSM12	search FASTA description + reference GFF	30.91430080104717
PROT:sp|P38833|YHS7_YEAST	sp|P38833|YHS7_YEAST		YHR127W	Uncharacterized protein YHR127W	0.00035489036	YHR127W — Uncharacterized protein YHR127W	search FASTA description + reference GFF	29.06309815330209
PROT:sp|P38840|ARO9_YEAST	sp|P38840|ARO9_YEAST		ARO9	Aromatic amino acid aminotransferase 2	0.00035489036	ARO9 — Aromatic amino acid aminotransferase 2	search FASTA description + reference GFF	30.33967723727936
PROT:sp|P38841|YHT8_YEAST	sp|P38841|YHT8_YEAST		YHR138C	Uncharacterized protein YHR138C	0.00035489036	YHR138C — Uncharacterized protein YHR138C	search FASTA description + reference GFF	31.700128308084768
PROT:sp|P38845|CRP1_YEAST	sp|P38845|CRP1_YEAST		CRP1	Cruciform DNA-recognizing protein 1	0.00035489036	CRP1 — Cruciform DNA-recognizing protein 1	search FASTA description + reference GFF	32.37456533509862
PROT:sp|P38850|RT107_YEAST	sp|P38850|RT107_YEAST		RTT107	Regulator of Ty1 transposition protein 107	0.0031417774	RTT107 — Regulator of Ty1 transposition protein 107	search FASTA description + reference GFF	22.504389035176164
PROT:sp|P38852|LIN1_YEAST	sp|P38852|LIN1_YEAST		LIN1	Protein LIN1	0.0054507894	LIN1 — Protein LIN1	search FASTA description + reference GFF	23.54434971982956
PROT:sp|P38853|KEL1_YEAST	sp|P38853|KEL1_YEAST		KEL1	Kelch repeat-containing protein 1	0.00035489036	KEL1 — Kelch repeat-containing protein 1	search FASTA description + reference GFF	29.40866143662384
PROT:sp|P38856|AP18A_YEAST	sp|P38856|AP18A_YEAST		YAP1801	Clathrin coat assembly protein AP180A	0.00035489036	YAP1801 — Clathrin coat assembly protein AP180A	search FASTA description + reference GFF	27.217607241570157
PROT:sp|P38858|SOL3_YEAST	sp|P38858|SOL3_YEAST		SOL3	6-phosphogluconolactonase 3	0.00035489036	SOL3 — 6-phosphogluconolactonase 3	search FASTA description + reference GFF	30.476347027768025
PROT:sp|P38861|NMD3_YEAST	sp|P38861|NMD3_YEAST		NMD3	60S ribosomal export protein NMD3	0.00035489036	NMD3 — 60S ribosomal export protein NMD3	search FASTA description + reference GFF	28.08015464073584
PROT:sp|P38862|ATG7_YEAST	sp|P38862|ATG7_YEAST		ATG7	Ubiquitin-like modifier-activating enzyme ATG7	0.00035489036	ATG7 — Ubiquitin-like modifier-activating enzyme ATG7	search FASTA description + reference GFF	28.753830999258174
PROT:sp|P38873|KOG1_YEAST	sp|P38873|KOG1_YEAST		KOG1	Target of rapamycin complex 1 subunit KOG1	0.0029397507	KOG1 — Target of rapamycin complex 1 subunit KOG1	search FASTA description + reference GFF	29.18199624123184
PROT:sp|P38875|GPI16_YEAST	sp|P38875|GPI16_YEAST		GPI16	GPI transamidase component GPI16	0.00035489036	GPI16 — GPI transamidase component GPI16	search FASTA description + reference GFF	27.927519595159023
PROT:sp|P38879|NACA_YEAST	sp|P38879|NACA_YEAST		EGD2	Nascent polypeptide-associated complex subunit alpha	0.00035489036	EGD2 — Nascent polypeptide-associated complex subunit alpha	search FASTA description + reference GFF	34.99742881185455
PROT:sp|P38882|UTP9_YEAST	sp|P38882|UTP9_YEAST		UTP9	U3 small nucleolar RNA-associated protein 9	0.00035489036	UTP9 — U3 small nucleolar RNA-associated protein 9	search FASTA description + reference GFF	26.884958638953368
PROT:sp|P38883|RIX1_YEAST	sp|P38883|RIX1_YEAST		RIX1	Pre-rRNA-processing protein RIX1	0.00035489036	RIX1 — Pre-rRNA-processing protein RIX1	search FASTA description + reference GFF	25.61369768374228
PROT:sp|P38884|AIM18_YEAST	sp|P38884|AIM18_YEAST		AIM18	Altered inheritance of mitochondria protein 18, mitochondrial	0.00035489036	AIM18 — Altered inheritance of mitochondria protein 18, mitochondrial	search FASTA description + reference GFF	28.32667196457324
PROT:sp|P38885|AIM46_YEAST	sp|P38885|AIM46_YEAST		AIM46	Altered inheritance of mitochondria protein 46, mitochondrial	0.00035489036	AIM46 — Altered inheritance of mitochondria protein 46, mitochondrial	search FASTA description + reference GFF	25.559094254912484
PROT:sp|P38886|RPN10_YEAST	sp|P38886|RPN10_YEAST		RPN10	26S proteasome regulatory subunit RPN10	0.00035489036	RPN10 — 26S proteasome regulatory subunit RPN10	search FASTA description + reference GFF	32.87092402967755
PROT:sp|P38887|5NTD_YEAST	sp|P38887|5NTD_YEAST		SMN1	5'-nucleotidase SMN1	0.00035489036	SMN1 — 5'-nucleotidase SMN1	search FASTA description + reference GFF	25.579340509498984
PROT:sp|P38889|SKN7_YEAST	sp|P38889|SKN7_YEAST		SKN7	Transcription factor SKN7	0.00035489036	SKN7 — Transcription factor SKN7	search FASTA description + reference GFF	26.23635098860141
PROT:sp|P38891|BCA1_YEAST	sp|P38891|BCA1_YEAST		BAT1	Branched-chain-amino-acid aminotransferase, mitochondrial	0.00035489036	BAT1 — Branched-chain-amino-acid aminotransferase, mitochondrial	search FASTA description + reference GFF	35.06133387627973
PROT:sp|P38902|RPB11_YEAST	sp|P38902|RPB11_YEAST		RPB11	DNA-directed RNA polymerase II subunit RPB11	0.00035489036	RPB11 — DNA-directed RNA polymerase II subunit RPB11	search FASTA description + reference GFF	31.090891177096196
PROT:sp|P38903|2A5D_YEAST	sp|P38903|2A5D_YEAST		RTS1	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	0.00035489036	RTS1 — Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	search FASTA description + reference GFF	29.822615090652985
PROT:sp|P38910|CH10_YEAST	sp|P38910|CH10_YEAST		HSP10	10 kDa heat shock protein, mitochondrial	0.00035489036	HSP10 — 10 kDa heat shock protein, mitochondrial	search FASTA description + reference GFF	36.19284717555329
PROT:sp|P38911|FKBP3_YEAST	sp|P38911|FKBP3_YEAST		FPR3	Peptidyl-prolyl cis-trans isomerase	0.00035489036	FPR3 — Peptidyl-prolyl cis-trans isomerase	search FASTA description + reference GFF	32.51196398517432
PROT:sp|P38912|IF1A_YEAST	sp|P38912|IF1A_YEAST		TIF11	Eukaryotic translation initiation factor 1A	0.00035489036	TIF11 — Eukaryotic translation initiation factor 1A	search FASTA description + reference GFF	30.893315044748423
PROT:sp|P38913|FAD1_YEAST	sp|P38913|FAD1_YEAST		FAD1	FAD synthase	0.00035489036	FAD1 — FAD synthase	search FASTA description + reference GFF	25.80308609423068
PROT:sp|P38915|SPT8_YEAST	sp|P38915|SPT8_YEAST		SPT8	SAGA complex subunit SPT8	0.004659583	SPT8 — SAGA complex subunit SPT8	search FASTA description + reference GFF	25.96249780505945
PROT:sp|P38920|MLH1_YEAST	sp|P38920|MLH1_YEAST		MLH1	DNA mismatch repair protein MLH1	0.00035557183	MLH1 — DNA mismatch repair protein MLH1	search FASTA description + reference GFF	24.50121685029361
PROT:sp|P38922|HRB1_YEAST	sp|P38922|HRB1_YEAST		HRB1	Serine/arginine (SR)-type shuttling mRNA binding protein HRB1	0.00035489036	HRB1 — Serine/arginine (SR)-type shuttling mRNA binding protein HRB1	search FASTA description + reference GFF	28.402487400200386
PROT:sp|P38929|ATC2_YEAST	sp|P38929|ATC2_YEAST		PMC1	Calcium-transporting ATPase 2	0.00035489036	PMC1 — Calcium-transporting ATPase 2	search FASTA description + reference GFF	29.66257012272854
PROT:sp|P38930|CSK2C_YEAST	sp|P38930|CSK2C_YEAST		CKB2	Casein kinase II subunit beta'	0.00035489036	CKB2 — Casein kinase II subunit beta'	search FASTA description + reference GFF	29.40390167131925
PROT:sp|P38932|VPS45_YEAST	sp|P38932|VPS45_YEAST		VPS45	Vacuolar protein sorting-associated protein 45	0.00035489036	VPS45 — Vacuolar protein sorting-associated protein 45	search FASTA description + reference GFF	28.171933078928625
PROT:sp|P38934|BFR1_YEAST	sp|P38934|BFR1_YEAST		BFR1	Nuclear segregation protein BFR1	0.00035489036	BFR1 — Nuclear segregation protein BFR1	search FASTA description + reference GFF	34.275413569880904
PROT:sp|P38958|PT100_YEAST	sp|P38958|PT100_YEAST		PET100	Protein PET100, mitochondrial	0.0011252371	PET100 — Protein PET100, mitochondrial	search FASTA description + reference GFF	24.22038102353156
PROT:sp|P38968|SEC31_YEAST	sp|P38968|SEC31_YEAST		SEC31	Protein transport protein SEC31	0.00035489036	SEC31 — Protein transport protein SEC31	search FASTA description + reference GFF	34.008236120201694
PROT:sp|P38970|HAL5_YEAST	sp|P38970|HAL5_YEAST		HAL5	Serine/threonine-protein kinase HAL5	0.00035489036	HAL5 — Serine/threonine-protein kinase HAL5	search FASTA description + reference GFF	25.42697657725081
PROT:sp|P38972|PUR4_YEAST	sp|P38972|PUR4_YEAST		ADE6	Phosphoribosylformylglycinamidine synthase	0.00035489036	ADE6 — Phosphoribosylformylglycinamidine synthase	search FASTA description + reference GFF	34.483892238579216
PROT:sp|P38985|SRP14_YEAST	sp|P38985|SRP14_YEAST		SRP14	Signal recognition particle subunit SRP14	0.00035489036	SRP14 — Signal recognition particle subunit SRP14	search FASTA description + reference GFF	28.885696563380108
PROT:sp|P38986|ASPG1_YEAST	sp|P38986|ASPG1_YEAST		ASP1	L-asparaginase 1	0.00035489036	ASP1 — L-asparaginase 1	search FASTA description + reference GFF	30.21971689720773
PROT:sp|P38988|GGC1_YEAST	sp|P38988|GGC1_YEAST		GGC1	Mitochondrial GTP/GDP carrier protein 1	0.00035489036	GGC1 — Mitochondrial GTP/GDP carrier protein 1	search FASTA description + reference GFF	33.98043455912786
PROT:sp|P38996|NAB3_YEAST	sp|P38996|NAB3_YEAST		NAB3	Nuclear polyadenylated RNA-binding protein 3	0.00035489036	NAB3 — Nuclear polyadenylated RNA-binding protein 3	search FASTA description + reference GFF	29.09414547528355
PROT:sp|P38998|LYS1_YEAST	sp|P38998|LYS1_YEAST		LYS1	Saccharopine dehydrogenase	0.00035489036	LYS1 — Saccharopine dehydrogenase	search FASTA description + reference GFF	32.16988388446696
PROT:sp|P38999|LYS9_YEAST	sp|P38999|LYS9_YEAST		LYS9	Saccharopine dehydrogenase	0.00035489036	LYS9 — Saccharopine dehydrogenase	search FASTA description + reference GFF	37.07718393824991
PROT:sp|P39003|HXT6_YEAST	sp|P39003|HXT6_YEAST		HXT6	High-affinity hexose transporter HXT6	0.00035489036	HXT6 — High-affinity hexose transporter HXT6	search FASTA description + reference GFF	30.82338978921901
PROT:sp|P39004|HXT7_YEAST	sp|P39004|HXT7_YEAST		HXT7	High-affinity hexose transporter HXT7	0.00035489036	HXT7 — High-affinity hexose transporter HXT7	search FASTA description + reference GFF	33.4109558514942
PROT:sp|P39006|PSD1_YEAST	sp|P39006|PSD1_YEAST		PSD1	Phosphatidylserine decarboxylase proenzyme 1, mitochondrial	0.00035489036	PSD1 — Phosphatidylserine decarboxylase proenzyme 1, mitochondrial	search FASTA description + reference GFF	27.09703557055102
