reaction_id	pfba_flux	model_id	upstream_baseline	analysis_method
4PCPpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HCYSMT2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FALDH2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CHLtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLYBabcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLYC3Pt6pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MMETtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FE3tex	0.006416598339842977	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MG2tex	0.007129097074211066	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
Zn2tex	0.00028023309536668277	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MMETt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CD2tex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLYCLTt4pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLYCtpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
H2Otpp	-43.45354064342406	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLNabcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CO2tex	-21.755337786801825	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLUabcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLUABUTt7pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLUt2rpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HCINNMt2rpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HISabcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HISt2rpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CBIAT	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLUt4pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLYALDtpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CRNtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_etha_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ACGK	0.2430812543832898	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LYSabcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
COBALT2tex	2.05449483406659e-05	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LCTSt3ipp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PPK2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ARBt3ipp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
14GLUCANabcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
14GLUCANtexi	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DINStex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DHPTPE	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PPDOy	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FALGTHLs	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NTD12pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PPA2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DIMPtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_hdca_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_glcr_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GNK	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HMBS	0.00036652187839747956	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3NTD7pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DMStex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3NTD4pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3NTD2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3NTD9pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
RMK	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FHL	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HYPOE	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MEPCT	0.001963275263375157	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLUDy	-7.027467378254108	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
23PDE7pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GALTptspp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GALURt2rpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ZN2abcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CSNtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLYCLTDy	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LYSDC	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DAAD	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLCNt2rpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLCptspp	10.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLCRt2rpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLCt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
UREAtpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
XANt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLYC3Pabcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PPPNt2rpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PTRCORNt7pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLCURt2rpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ACMUMptspp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_h2o_e	43.453540643424056	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_ala__D_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HSTPT	0.07785549263592023	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
SPMDabcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CYNTtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HG2tex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NTPP5	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
THDPS	0.3048451216808668	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ACONMT	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
XTSNtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ATPM	6.86	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CYStex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NADPPPS	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_mnl_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
THRD_L	0.23875613185861283	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_malt_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NTD3	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CYTDtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLYOX	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DADNtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
4PEPTtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NAMNPP	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_pnto__R_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
SELNPS	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DHAtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ETOHtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MTRPOX	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
AGM4PCPpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GTPDPDP	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CRNCAR	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GALabcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLYCLTt2rpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GUAt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HPPPNt2rpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
RNDR2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_asn__L_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ANHMK	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DCAtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DHFR	0.022052947548870765	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_cit_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PRAIi	0.04671345994113884	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_mal__L_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NMNN	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
XAND	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_no2_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HACD3	0.29246144861904716	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
TYRTA	-0.1135059087945773	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
SHKK	0.3132028066658425	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DCYTtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_gam_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ACACtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ACNAMtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ARBTNabcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_inost_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_mobd_e	-5.752585535386451e-06	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NNDMBRT	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DGSNtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
THRA2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ASO3t8pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
H2Stex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PPK	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_so4_e	-0.20694515564585841	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
SADH	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLUSy	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GUAPRT	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_phe__L_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_thr__L_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_uri_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
OMCDC	0.37024544483474187	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ABUTD	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
E4PD	-0.00036652187839746856	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
IG3PS	0.07785549263592023	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PDH	10.139032228425249	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MTHFR2	0.1268519072366517	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DMSOR2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
H2St1pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_nh4_e	-8.875347830343056	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DADK	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DUTPDP	0.021503164731274556	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_ddca_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HYD3pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NO3R1pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NTP5	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CELBpts	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FORt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_r5p_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_glyc2p_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MTAN	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DPR	0.0005538918072633013	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_halipa_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
AACPS5	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MANptspp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_cmp_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NTD8	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GALCTD	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_malthx_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MLTG4	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
UDPGDC	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PUNP4	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
AMAOTr	1.6435958672532713e-06	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_csn_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_etoh_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
G6PP	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MMCD	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLNS	1.2873111257148884	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
TYMtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GTHS	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_g3pe_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_pacald_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_his__L_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_k_e	-0.1604092040583839	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_na1_e	-6.26333955934786e-19	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ACACT1r	0.29246144861904705	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ARGORNt7pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_dmso_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CMPtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DUMPtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
XMPtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3PEPTtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_12ppd__S_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_pppn_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ANHGMtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MALTptspp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
UDPKAAT	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ULA4NFT	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_acgam1p_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NTD11pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_galt_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DKGLCNR2x	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ACGS	0.2430812543832898	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PDE1	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
UPLA4FNT	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
UPLA4FNF	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ULA4Ntppi	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HEPT1	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FALDtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MCITD	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CU2tex	0.0005826547349412847	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_glcur1p_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLCATr	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ALR2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
AMALT2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MLTP1	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HEPT2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FECRMUtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ALAALAr	0.02283612097961695	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_thrp_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CLtex	0.00427745824452664	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CYSDtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CYSDabcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HXAND	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_fald_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_pydxn_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_acgal_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_so2_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_dms_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GMPtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
IMPtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
G3PItex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CD2abcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
G3PGtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
G3PEtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
G3PCtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MOAT3C	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
UMPtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
G1Ptex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ADNK1	0.0005530700093086181	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CUt3	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ZN2t3pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
SKMtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MNt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
RHAT1	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLCabcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GALT1	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MNtex	0.0005678623721360053	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GAL1Ptex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLCTR2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
G2PPpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
UDPGPpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_acgal1p_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_cyan_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_tyrp_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
O2Stex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HEPK1	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HEPT3	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HEPK2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ALDD3y	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_uacgam_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
Kt3pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_udpacgal_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_udpg_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_udpgal_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_udpglcur_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_14glucan_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_pser__L_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
R5PP	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_xmp_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_damp_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CYSSADS	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_dimp_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CPPPGO2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_isetac_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
AGM3PH	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HOMt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_aso3_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_tcynt_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_fe3dhbzs_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
AGM3PApp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PPPGO	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_feoxam_un_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HOMtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
SO2tex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
SO2tpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
